product,day,ts,row_idx,sign,abs_ret,baseline_std,z,spread,depth_l1,n_ticks_day,family
ROBOT_IRONING,2,92700,927,-1,100.0,24.463952459483693,4.087646923186936,8.0,30.0,10000,ROBOT
ROBOT_IRONING,2,92800,928,1,100.0,24.87096962847487,4.020751964793106,8.0,16.0,10000,ROBOT
ROBOT_IRONING,2,143800,1438,1,98.0,12.57123988094596,7.79557155285352,4.0,9.0,10000,ROBOT
ROBOT_IRONING,2,144000,1440,-1,100.0,13.316555910694136,7.509449190213885,8.0,24.0,10000,ROBOT
ROBOT_IRONING,2,144400,1444,1,100.0,14.047443230803353,7.1187331642472245,8.0,12.0,10000,ROBOT
ROBOT_IRONING,2,150500,1505,-1,100.0,12.32575549396432,8.113092949877842,8.0,32.0,10000,ROBOT
ROBOT_IRONING,2,150700,1507,1,98.0,13.046879555367333,7.511374622883213,8.0,10.0,10000,ROBOT
ROBOT_IRONING,2,154500,1545,-1,100.0,13.542777175574143,7.384009845510917,8.0,24.0,10000,ROBOT
ROBOT_IRONING,2,157600,1576,1,100.0,14.049097989145588,7.1178946916919905,8.0,12.0,10000,ROBOT
ROBOT_IRONING,2,157700,1577,-1,100.0,14.733041948290841,6.787464554229471,8.0,40.0,10000,ROBOT
ROBOT_IRONING,2,157800,1578,1,100.0,15.395962826100963,6.495209239559139,8.0,12.0,10000,ROBOT
ROBOT_IRONING,2,158200,1582,-1,100.0,15.993485647798295,6.252545705305101,8.0,30.0,10000,ROBOT
ROBOT_IRONING,2,158300,1583,1,100.0,16.587123479695286,6.028772868448981,8.0,12.0,10000,ROBOT
ROBOT_IRONING,2,159500,1595,-1,100.0,17.063772873821787,5.860368673414189,8.0,34.0,10000,ROBOT
ROBOT_IRONING,2,163300,1633,1,100.0,17.45305756699585,5.729655082849345,8.0,10.0,10000,ROBOT
ROBOT_IRONING,2,166200,1662,-1,100.0,17.80225380340813,5.617266280118735,8.0,38.0,10000,ROBOT
ROBOT_IRONING,2,521400,5214,1,40.0,9.821370507076482,4.072751350860783,6.0,8.0,10000,ROBOT
ROBOT_IRONING,3,348900,3489,1,40.0,9.996221731124004,4.001511878778852,8.0,36.0,10000,ROBOT
ROBOT_IRONING,3,583600,5836,1,40.0,9.542154128435666,4.191925582170152,6.0,10.0,10000,ROBOT
UV_VISOR_AMBER,2,74500,745,-1,42.0,9.77198277191426,4.298001846740107,13.0,32.0,10000,UV_VISOR
UV_VISOR_AMBER,2,563900,5639,1,37.0,8.636378469366196,4.28420316817303,12.0,24.0,10000,UV_VISOR
UV_VISOR_AMBER,3,127000,1270,-1,30.5,7.60022571123539,4.0130387121150815,10.0,44.0,10000,UV_VISOR
UV_VISOR_AMBER,3,705300,7053,-1,35.5,7.781439301002776,4.562138009021698,11.0,30.0,10000,UV_VISOR
UV_VISOR_MAGENTA,2,539600,5396,1,45.0,10.160683785552033,4.428835789967962,13.0,32.0,10000,UV_VISOR
UV_VISOR_MAGENTA,3,415500,4155,-1,48.5,11.712741807163791,4.1407896458825935,14.0,32.0,10000,UV_VISOR
UV_VISOR_MAGENTA,4,136900,1369,1,44.0,10.691907817857901,4.115261817587883,15.0,40.0,10000,UV_VISOR
UV_VISOR_MAGENTA,4,313500,3135,-1,49.0,11.99875289945936,4.083757738040246,15.0,34.0,10000,UV_VISOR
UV_VISOR_ORANGE,3,385400,3854,-1,45.0,10.736929836999456,4.191142224374981,14.0,26.0,10000,UV_VISOR
UV_VISOR_ORANGE,3,866400,8664,1,42.0,9.89284594045628,4.245492172100162,13.0,28.0,10000,UV_VISOR
UV_VISOR_ORANGE,4,30700,307,-1,40.0,9.066374441042939,4.4119069050272595,14.0,26.0,10000,UV_VISOR
UV_VISOR_ORANGE,4,345900,3459,1,48.0,10.471312849188058,4.583952431878864,15.0,40.0,10000,UV_VISOR
UV_VISOR_RED,2,914000,9140,-1,45.0,10.973838218713633,4.10066187446264,13.0,50.0,10000,UV_VISOR
UV_VISOR_RED,3,243700,2437,1,46.0,10.059068830237873,4.572987895432485,14.0,38.0,10000,UV_VISOR
UV_VISOR_YELLOW,2,999200,9992,1,47.5,11.78013765991614,4.032210944497413,14.0,50.0,10000,UV_VISOR
UV_VISOR_YELLOW,3,399600,3996,-1,48.0,11.12086427596747,4.316211295171498,15.0,26.0,10000,UV_VISOR
UV_VISOR_YELLOW,3,434500,4345,-1,46.5,10.968130002489186,4.239555875928436,15.0,24.0,10000,UV_VISOR
TRANSLATOR_ASTRO_BLACK,2,513000,5130,1,38.0,9.450143407422035,4.021102999363506,9.0,28.0,10000,TRANSLATOR
TRANSLATOR_ASTRO_BLACK,4,824600,8246,1,37.5,8.449636899148672,4.4380605282314844,8.0,20.0,10000,TRANSLATOR
TRANSLATOR_ASTRO_BLACK,4,925500,9255,-1,38.5,8.682796375927037,4.434055381828468,8.0,24.0,10000,TRANSLATOR
TRANSLATOR_ECLIPSE_CHARCOAL,2,23800,238,-1,40.0,9.584419140065263,4.173440186144409,9.0,22.0,10000,TRANSLATOR
TRANSLATOR_GRAPHITE_MIST,3,751700,7517,-1,39.0,9.65623019418694,4.0388432354769295,9.0,30.0,10000,TRANSLATOR
TRANSLATOR_GRAPHITE_MIST,4,101800,1018,-1,46.5,11.204889562159915,4.149973968242879,10.0,16.0,10000,TRANSLATOR
TRANSLATOR_SPACE_GRAY,3,505200,5052,1,36.5,9.112358319792799,4.005549246315191,8.0,18.0,10000,TRANSLATOR
TRANSLATOR_VOID_BLUE,2,650100,6501,1,45.0,10.766449408497301,4.179650903712439,9.0,26.0,10000,TRANSLATOR
TRANSLATOR_VOID_BLUE,2,953000,9530,1,47.0,11.106628173246717,4.231707343297227,10.0,24.0,10000,TRANSLATOR
PANEL_1X2,2,581600,5816,1,39.5,8.555161106789653,4.617095985328847,7.0,19.0,10000,PANEL
PANEL_1X4,2,518400,5184,1,36.0,8.904211698513476,4.043030558899455,9.0,14.0,10000,PANEL
PANEL_1X4,3,163900,1639,-1,44.5,10.409177534940403,4.275073592570326,9.0,20.0,10000,PANEL
PANEL_1X4,4,19900,199,1,37.5,8.564462801213706,4.378558336978908,9.0,62.0,10000,PANEL
PANEL_2X2,3,956600,9566,-1,36.0,8.973653878318162,4.011743765489103,8.0,14.0,10000,PANEL
PANEL_2X2,4,850100,8501,1,37.0,9.119054683279058,4.057438110097551,8.0,26.0,10000,PANEL
PANEL_2X4,3,562900,5629,-1,48.0,11.867549935979467,4.04464276610928,10.0,28.0,10000,PANEL
PANEL_4X4,3,627300,6273,-1,40.5,8.909413802749153,4.5457536148453475,9.0,24.0,10000,PANEL
PANEL_4X4,3,704900,7049,-1,39.0,9.517796588696756,4.097587045127233,8.0,14.0,10000,PANEL
OXYGEN_SHAKE_CHOCOLATE,2,11200,112,1,103.5,15.141154033116019,6.835674465343241,7.0,28.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,2,12400,124,-1,100.0,17.144802583613526,5.83267141819276,12.0,28.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,2,118000,1180,1,100.0,10.327483421804914,9.682901043333091,14.0,46.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,2,118100,1181,-1,100.0,11.243149773691862,8.894304711122198,12.0,36.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,2,118300,1183,1,100.0,12.104190301118509,8.261601768666784,14.0,38.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,2,118400,1184,-1,100.0,12.893987351461117,7.755552822740145,12.0,24.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,2,121700,1217,1,100.0,13.455545451850464,7.431880064456813,14.0,40.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,2,121900,1219,-1,100.0,14.147679586255506,7.068296916842121,12.0,42.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,2,122300,1223,1,100.0,14.813009501819744,6.750822645979889,14.0,38.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,2,122400,1224,-1,100.0,15.436910195786773,6.4779802908546555,12.0,32.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,2,123600,1236,1,100.0,15.88288803286509,6.2960841751877,14.0,30.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,2,123700,1237,-1,100.0,16.469611294514053,6.071788715093082,12.0,48.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,2,300800,3008,-1,43.0,10.135336703839744,4.242582289714122,6.0,28.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,2,505600,5056,-1,40.0,9.832892328459968,4.067979050703672,12.0,46.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,3,863300,8633,1,36.5,8.946461778642652,4.079825175929801,13.0,48.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,3,870600,8706,-1,37.5,9.208955898334796,4.072122878423266,13.0,26.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,585300,5853,1,100.0,10.556645325151496,9.472706235734496,14.0,34.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,585700,5857,-1,100.0,11.444880365174077,8.73753126369871,14.0,32.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,585900,5859,1,100.0,12.306059043347611,8.126078352765408,14.0,24.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,588200,5882,-1,100.0,12.891525660981177,7.757033777830527,14.0,38.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,588300,5883,1,100.0,13.660828946114165,7.32019999624145,14.0,50.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,588400,5884,-1,100.0,14.360905096489617,6.963349407861767,14.0,40.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,588900,5889,-1,100.0,15.0115278014554,6.661547133817037,14.0,24.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,589000,5890,1,100.0,15.673468225393687,6.380208806496508,14.0,46.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,589100,5891,-1,100.0,16.288808106767018,6.139184607279892,14.0,48.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,589200,5892,1,100.0,16.890000688173277,5.920662873034815,14.0,38.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,589600,5896,-1,100.0,17.442988697738112,5.73296249472244,14.0,48.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,589900,5899,1,100.0,17.998893614405475,5.555897053581375,14.0,48.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,590000,5900,-1,100.0,18.536351005989157,5.3948050491539385,14.0,40.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,590100,5901,1,100.0,19.076681539437487,5.242001854110141,14.0,48.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,590600,5906,-1,100.0,19.568463929525052,5.110263143808606,14.0,30.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,591700,5917,1,96.5,19.99203897166294,4.826921362887536,7.0,27.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,592000,5920,-1,100.0,20.439859949361193,4.8924014277859715,14.0,40.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,736800,7368,-1,100.0,10.77347815996894,9.282053438560858,14.0,38.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,737100,7371,1,100.0,11.659103240676558,8.576988978973752,14.0,50.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,737400,7374,-1,100.0,12.474897399588569,8.01609799238093,14.0,48.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,739000,7390,-1,100.0,13.145526758083758,7.607150465728248,14.0,48.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,739800,7398,1,100.0,13.805591792076862,7.243441752159497,14.0,36.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,739900,7399,-1,100.0,14.484798333616252,6.903789593529961,14.0,28.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,740000,7400,1,100.0,15.164356610909898,6.594410997170539,14.0,36.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,740200,7402,-1,100.0,15.78968664694834,6.333247912765065,14.0,28.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,741000,7410,1,100.0,16.38223471411816,6.104173316099562,14.0,30.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,741100,7411,-1,100.0,16.980180477784014,5.889218912062495,14.0,26.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,742100,7421,1,100.0,17.454607720064168,5.729146229110005,14.0,30.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,742400,7424,-1,100.0,17.997682883592482,5.556270807013974,14.0,32.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,742600,7426,1,100.0,18.53254744036177,5.395912263103745,14.0,26.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,742700,7427,-1,100.0,19.057167319738422,5.247369576087271,14.0,34.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,742900,7429,1,100.0,19.566176978733665,5.110860445997666,14.0,38.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,743300,7433,-1,100.0,20.058234457176912,4.985483653284331,14.0,48.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,743900,7439,1,100.0,20.53548119660099,4.8696204896602024,14.0,32.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,744100,7441,-1,100.0,21.014013837320828,4.75872914018931,14.0,24.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,744200,7442,1,100.0,21.487147764142104,4.653944818440755,14.0,36.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,744500,7445,-1,100.0,21.934919223984537,4.558940882292191,14.0,32.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,745100,7451,1,100.0,22.376364032940433,4.469001302123489,14.0,34.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,745400,7454,-1,100.0,22.791571588439062,4.387586859114385,14.0,30.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,747100,7471,1,100.0,23.107321623789534,4.327632671068534,14.0,24.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,748600,7486,-1,100.0,23.490322144852303,4.257072311880325,14.0,36.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,748700,7487,1,100.0,23.91146149824315,4.182094850511221,14.0,30.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,749100,7491,-1,100.0,24.321425523166983,4.111601102688105,14.0,28.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_CHOCOLATE,4,750000,7500,-1,100.0,24.717548389692578,4.045708677228719,14.0,44.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_MINT,2,197800,1978,-1,42.0,10.218386901156334,4.1102377905897445,13.0,26.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_MINT,2,784100,7841,1,39.0,9.696484653174984,4.022076184819204,12.0,44.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,22100,221,1,100.0,9.228702496650843,10.835759418649658,14.0,34.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,26400,264,1,100.0,10.450533641057255,9.568889344284552,14.0,28.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,31800,318,1,100.0,11.045119925127297,9.053772225008004,14.0,42.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,31900,319,-1,100.0,12.35559888311734,8.093496798171374,14.0,24.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,32000,320,1,100.0,13.56919237114915,7.369635366996509,14.0,28.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,37400,374,-1,100.0,13.563392890852858,7.3727865000091475,14.0,26.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,38400,384,1,100.0,14.341758068542475,6.9726458584838475,14.0,36.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,38600,386,-1,100.0,15.176284762184078,6.589227967649745,14.0,38.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,38800,388,1,100.0,15.980326378322292,6.257694469598097,14.0,34.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,39400,394,-1,100.0,16.632852017644108,6.012198021957998,14.0,30.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,48400,484,-1,100.0,15.690681238500689,6.373209580896146,14.0,26.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,48500,485,1,100.0,16.32545161014884,6.125404821134274,14.0,44.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,50600,506,-1,100.0,16.673151710937915,5.997666292114288,14.0,48.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,57500,575,1,100.0,17.091654375706206,5.8508086930507055,14.0,44.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,57600,576,-1,100.0,17.664327242038617,5.661127006411773,14.0,28.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,57800,578,1,100.0,18.21548813554092,5.489833665499541,14.0,32.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,58000,580,-1,100.0,18.731506577885153,5.338598878002814,14.0,32.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,61900,619,-1,100.0,19.02071437013606,5.257426091051946,12.0,48.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,62100,621,1,100.0,19.536297854704593,5.118677077085959,14.0,38.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,64000,640,-1,100.0,19.909967695284042,5.022609857055992,12.0,32.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,68200,682,1,100.0,20.22408532553472,4.94459939178268,14.0,44.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,78200,782,-1,100.0,19.52591926251084,5.12139780235581,12.0,46.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,78700,787,1,96.5,20.029512293749203,4.817890649794586,7.0,25.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,81700,817,-1,100.0,20.492410247589486,4.879855458279387,12.0,42.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,81800,818,1,100.0,20.97280900201185,4.768078514919358,14.0,26.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,82000,820,-1,100.0,20.492410247589486,4.879855458279387,12.0,38.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,82100,821,1,100.0,20.484585338076666,4.881719514923272,14.0,32.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,83600,836,1,100.0,20.97280900201185,4.768078514919358,14.0,44.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,83700,837,-1,100.0,21.44805441237391,4.6624275599705465,14.0,32.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,88100,881,-1,100.0,21.449198965754984,4.662178767592039,12.0,32.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,88300,883,1,100.0,21.908627888389166,4.564411815721085,14.0,32.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,90900,909,-1,100.0,20.494806028559925,4.879285017903951,12.0,34.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,91200,912,1,100.0,20.97442977553424,4.767710067457741,14.0,40.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,92800,928,-1,100.0,21.450343458064665,4.661930015036803,12.0,44.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,93500,935,1,100.0,21.90974838167468,4.564178385710719,14.0,34.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,94500,945,-1,100.0,22.363995541789624,4.471472899962747,12.0,24.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,94600,946,1,100.0,22.805002439652245,4.38500281964999,14.0,44.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,95500,955,-1,100.0,23.241758941987044,4.30260034318429,12.0,36.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,95600,956,1,100.0,23.6664149882654,4.225397046810146,14.0,32.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,95700,957,-1,100.0,24.08857652577412,4.151345343839755,12.0,36.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,95800,958,1,100.0,24.498558298753718,4.081872850660243,14.0,36.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,97400,974,-1,100.0,24.906619187652048,4.014996947059639,12.0,36.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,100200,1002,1,100.0,24.49729034952514,4.082084123313598,14.0,36.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,108500,1085,-1,100.0,22.808231646967357,4.3843819875135415,12.0,24.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,108900,1089,1,100.0,23.242534949134168,4.302456690668554,14.0,38.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,111000,1110,-1,100.0,23.670563812092954,4.224656446455721,12.0,34.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,112500,1125,1,100.0,23.242534949134168,4.302456690668554,14.0,46.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,112900,1129,-1,100.0,23.670563812092954,4.224656446455721,12.0,34.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,113400,1134,1,100.0,24.089325253779204,4.1512163145504335,14.0,40.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,117300,1173,1,100.0,24.09034431839357,4.151040710682062,14.0,30.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,118500,1185,-1,100.0,24.09034431839357,4.151040710682062,14.0,40.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,118600,1186,1,100.0,24.503568101388797,4.081038303737172,14.0,42.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,118700,1187,-1,100.0,24.908328922258086,4.014721353331736,14.0,50.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,2,955500,9555,1,40.0,9.207527198668958,4.344271717794372,12.0,32.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,3,590800,5908,-1,40.0,9.702674052421575,4.122574847293451,12.0,42.0,10000,OXYGEN_SHAKE
OXYGEN_SHAKE_EVENING_BREATH,3,827900,8279,1,40.0,9.72561438420732,4.1128507074013685,12.0,30.0,10000,OXYGEN_SHAKE
SNACKPACK_CHOCOLATE,2,78700,787,-1,24.5,6.123023667900961,4.001291082449607,8.0,24.0,10000,SNACKPACK
SNACKPACK_CHOCOLATE,3,466400,4664,-1,27.5,6.7656695580805835,4.064638357508216,8.0,42.0,10000,SNACKPACK
SNACKPACK_CHOCOLATE,4,198200,1982,1,27.0,6.451132475809247,4.18531166446292,17.0,74.0,10000,SNACKPACK
SNACKPACK_VANILLA,4,198200,1982,-1,27.0,6.3071083097137945,4.280884150731385,17.0,74.0,10000,SNACKPACK
SNACKPACK_RASPBERRY,2,884800,8848,1,33.0,8.097995496548826,4.075082532963104,17.0,44.0,10000,SNACKPACK
SNACKPACK_RASPBERRY,4,389000,3890,-1,31.0,7.638205310196996,4.058545003839453,17.0,42.0,10000,SNACKPACK
SNACKPACK_STRAWBERRY,4,560600,5606,-1,36.0,8.145071170268398,4.419850882507847,19.0,54.0,10000,SNACKPACK
SNACKPACK_PISTACHIO,4,243700,2437,-1,21.5,5.07383598702663,4.237425106955306,7.0,35.0,10000,SNACKPACK
