day,leader,follower,lag,corr
2,GALAXY_SOUNDS_SOLAR_FLAMES,UV_VISOR_ORANGE,3,-0.00429819871423021
2,GALAXY_SOUNDS_SOLAR_FLAMES,UV_VISOR_RED,3,-0.012372129713651713
2,GALAXY_SOUNDS_SOLAR_FLAMES,UV_VISOR_YELLOW,3,-0.002486234521557402
2,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_BLACK_HOLES,3,-0.010595416990690108
2,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_DARK_MATTER,3,-0.003875993000332883
2,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_PLANETARY_RINGS,3,-0.005206008172055399
2,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,3,-0.012674414717767665
2,GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_CIRCLE,3,0.006667006880732906
2,GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_OVAL,3,-0.0013577497550921523
2,GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_RECTANGLE,3,0.00987547972551354
2,GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_SQUARE,3,-0.014420683498771925
2,GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_TRIANGLE,3,0.005481634005785227
2,GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_CHOCOLATE,3,0.009521120810933571
2,GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_EVENING_BREATH,3,-0.005066401975089944
2,GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_GARLIC,3,0.004728598902405641
2,GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_MINT,3,-0.006301930540632518
2,GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_MORNING_BREATH,3,0.0051616708333650585
2,GALAXY_SOUNDS_SOLAR_WINDS,PANEL_1X2,3,-0.002633150839005085
2,GALAXY_SOUNDS_SOLAR_WINDS,PANEL_1X4,3,-0.010402238394809055
2,GALAXY_SOUNDS_SOLAR_WINDS,PANEL_2X2,3,0.004580684441493175
2,GALAXY_SOUNDS_SOLAR_WINDS,PANEL_2X4,3,0.0006665650008984735
2,GALAXY_SOUNDS_SOLAR_WINDS,PANEL_4X4,3,0.00833278011612015
2,GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_L,3,0.00502658145549944
2,GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_M,3,-0.005175502090082913
2,GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_S,3,-0.0017148405950475115
2,GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_XL,3,-0.0008225041502776567
2,GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_XS,3,0.007238316708367097
2,GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_DISHES,3,-0.015465967783355577
2,GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_IRONING,3,-0.00011038718696310422
2,GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_LAUNDRY,3,0.0033419904686679625
2,GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_MOPPING,3,0.012089181104989792
2,GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_VACUUMING,3,-0.007000617904895713
2,GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_COTTON,3,-0.0004232782761367431
2,GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_LAMB_WOOL,3,0.017263331512208088
2,GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_NYLON,3,0.0031300280547724812
2,GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_POLYESTER,3,-0.00293093304352979
2,GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_SUEDE,3,-0.001553067291633128
2,GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_CHOCOLATE,3,0.004333080262379541
2,GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_PISTACHIO,3,0.0107954947684749
2,GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_RASPBERRY,3,-0.0015684839111362637
2,GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_STRAWBERRY,3,0.001522371245469759
2,GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_VANILLA,3,0.0021974248697627908
2,GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_ASTRO_BLACK,3,0.006424290173514116
2,GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_ECLIPSE_CHARCOAL,3,-0.0038745279023299144
2,GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_GRAPHITE_MIST,3,0.0003705898649866241
2,GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_SPACE_GRAY,3,-0.01174931567597422
2,GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_VOID_BLUE,3,0.00386708109369955
2,GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR_AMBER,3,0.014519333563727605
2,GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR_MAGENTA,3,-0.01859358620522031
2,GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR_ORANGE,3,-0.0008554281449897118
2,GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR_RED,3,-0.003299750898664016
2,GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR_YELLOW,3,-0.006864603351375842
2,MICROCHIP_CIRCLE,GALAXY_SOUNDS_BLACK_HOLES,3,-0.0031447783487446573
2,MICROCHIP_CIRCLE,GALAXY_SOUNDS_DARK_MATTER,3,-0.019048151538344354
2,MICROCHIP_CIRCLE,GALAXY_SOUNDS_PLANETARY_RINGS,3,0.010242406253873302
2,MICROCHIP_CIRCLE,GALAXY_SOUNDS_SOLAR_FLAMES,3,0.00708699902463046
2,MICROCHIP_CIRCLE,GALAXY_SOUNDS_SOLAR_WINDS,3,0.002450059965831267
2,MICROCHIP_CIRCLE,MICROCHIP_OVAL,3,0.004725806536948381
2,MICROCHIP_CIRCLE,MICROCHIP_RECTANGLE,3,-0.006867214929718387
2,MICROCHIP_CIRCLE,MICROCHIP_SQUARE,3,-0.004343098053285858
2,MICROCHIP_CIRCLE,MICROCHIP_TRIANGLE,3,-0.003839492146663941
2,MICROCHIP_CIRCLE,OXYGEN_SHAKE_CHOCOLATE,3,-0.0018060908400821193
2,MICROCHIP_CIRCLE,OXYGEN_SHAKE_EVENING_BREATH,3,-0.0031331725897088074
2,MICROCHIP_CIRCLE,OXYGEN_SHAKE_GARLIC,3,0.006226963362686301
2,MICROCHIP_CIRCLE,OXYGEN_SHAKE_MINT,3,0.007630315941839182
2,MICROCHIP_CIRCLE,OXYGEN_SHAKE_MORNING_BREATH,3,0.0024612506982819504
2,MICROCHIP_CIRCLE,PANEL_1X2,3,0.00562608043867862
2,MICROCHIP_CIRCLE,PANEL_1X4,3,-0.016914573364009804
2,MICROCHIP_CIRCLE,PANEL_2X2,3,0.00020855745580631094
2,MICROCHIP_CIRCLE,PANEL_2X4,3,-0.008518252090552278
2,MICROCHIP_CIRCLE,PANEL_4X4,3,0.010057790172392316
2,MICROCHIP_CIRCLE,PEBBLES_L,3,0.018687984527481653
2,MICROCHIP_CIRCLE,PEBBLES_M,3,-0.006607654984097405
2,MICROCHIP_CIRCLE,PEBBLES_S,3,-0.015451495724795162
2,MICROCHIP_CIRCLE,PEBBLES_XL,3,0.008249311359940762
2,MICROCHIP_CIRCLE,PEBBLES_XS,3,-0.018078325898535728
2,MICROCHIP_CIRCLE,ROBOT_DISHES,3,-0.0026130948690013247
2,MICROCHIP_CIRCLE,ROBOT_IRONING,3,0.007102082862823133
2,MICROCHIP_CIRCLE,ROBOT_LAUNDRY,3,-0.008767959420040352
2,MICROCHIP_CIRCLE,ROBOT_MOPPING,3,-0.011838238111114445
2,MICROCHIP_CIRCLE,ROBOT_VACUUMING,3,0.017528466244771827
2,MICROCHIP_CIRCLE,SLEEP_POD_COTTON,3,-0.02075764207787723
2,MICROCHIP_CIRCLE,SLEEP_POD_LAMB_WOOL,3,0.007356592566046013
2,MICROCHIP_CIRCLE,SLEEP_POD_NYLON,3,0.006385616678506731
2,MICROCHIP_CIRCLE,SLEEP_POD_POLYESTER,3,-0.018101616131920312
2,MICROCHIP_CIRCLE,SLEEP_POD_SUEDE,3,0.0004476322742287831
2,MICROCHIP_CIRCLE,SNACKPACK_CHOCOLATE,3,-0.016046068148700215
2,MICROCHIP_CIRCLE,SNACKPACK_PISTACHIO,3,0.008250741717111626
2,MICROCHIP_CIRCLE,SNACKPACK_RASPBERRY,3,-0.004094763595682731
2,MICROCHIP_CIRCLE,SNACKPACK_STRAWBERRY,3,0.005017214810151005
2,MICROCHIP_CIRCLE,SNACKPACK_VANILLA,3,0.02040320110089158
2,MICROCHIP_CIRCLE,TRANSLATOR_ASTRO_BLACK,3,0.01018345643584396
2,MICROCHIP_CIRCLE,TRANSLATOR_ECLIPSE_CHARCOAL,3,0.0007654304848948126
2,MICROCHIP_CIRCLE,TRANSLATOR_GRAPHITE_MIST,3,0.004811169655423093
2,MICROCHIP_CIRCLE,TRANSLATOR_SPACE_GRAY,3,-0.012525650471844537
2,MICROCHIP_CIRCLE,TRANSLATOR_VOID_BLUE,3,0.009768412843093481
2,MICROCHIP_CIRCLE,UV_VISOR_AMBER,3,0.003669089293223871
2,MICROCHIP_CIRCLE,UV_VISOR_MAGENTA,3,-0.002690324693377894
2,MICROCHIP_CIRCLE,UV_VISOR_ORANGE,3,0.012826504749068112
2,MICROCHIP_CIRCLE,UV_VISOR_RED,3,-0.0020606097418765968
2,MICROCHIP_CIRCLE,UV_VISOR_YELLOW,3,-0.0013323857957444492
2,MICROCHIP_OVAL,GALAXY_SOUNDS_BLACK_HOLES,3,0.007309936353690258
2,MICROCHIP_OVAL,GALAXY_SOUNDS_DARK_MATTER,3,0.0036472626990706482
2,MICROCHIP_OVAL,GALAXY_SOUNDS_PLANETARY_RINGS,3,-0.01934571012791224
2,MICROCHIP_OVAL,GALAXY_SOUNDS_SOLAR_FLAMES,3,0.023664383600710503
2,MICROCHIP_OVAL,GALAXY_SOUNDS_SOLAR_WINDS,3,-0.004613584346424113
2,MICROCHIP_OVAL,MICROCHIP_CIRCLE,3,0.009850245047241437
2,MICROCHIP_OVAL,MICROCHIP_RECTANGLE,3,0.02381591482810484
2,MICROCHIP_OVAL,MICROCHIP_SQUARE,3,0.01992127621397699
2,MICROCHIP_OVAL,MICROCHIP_TRIANGLE,3,-0.002842925308554008
2,MICROCHIP_OVAL,OXYGEN_SHAKE_CHOCOLATE,3,0.0014215314608345218
2,MICROCHIP_OVAL,OXYGEN_SHAKE_EVENING_BREATH,3,0.007122494081335769
2,MICROCHIP_OVAL,OXYGEN_SHAKE_GARLIC,3,0.006213825226568963
2,MICROCHIP_OVAL,OXYGEN_SHAKE_MINT,3,0.011682529409140247
2,MICROCHIP_OVAL,OXYGEN_SHAKE_MORNING_BREATH,3,0.020496799100240763
2,MICROCHIP_OVAL,PANEL_1X2,3,-0.006339473572898087
2,MICROCHIP_OVAL,PANEL_1X4,3,-0.010152639743772708
2,MICROCHIP_OVAL,PANEL_2X2,3,0.002885459785986411
2,MICROCHIP_OVAL,PANEL_2X4,3,0.010867345013899531
2,MICROCHIP_OVAL,PANEL_4X4,3,0.02306436710909055
2,MICROCHIP_OVAL,PEBBLES_L,3,-0.012664145713978364
2,MICROCHIP_OVAL,PEBBLES_M,3,-0.01430506163005659
2,MICROCHIP_OVAL,PEBBLES_S,3,0.01648504983246589
2,MICROCHIP_OVAL,PEBBLES_XL,3,0.002853717864205185
2,MICROCHIP_OVAL,PEBBLES_XS,3,0.0015986356021227433
2,MICROCHIP_OVAL,ROBOT_DISHES,3,-0.011192527347618683
2,MICROCHIP_OVAL,ROBOT_IRONING,3,-0.0024339225840712504
2,MICROCHIP_OVAL,ROBOT_LAUNDRY,3,-0.003755590907728243
2,MICROCHIP_OVAL,ROBOT_MOPPING,3,0.008944874752529529
2,MICROCHIP_OVAL,ROBOT_VACUUMING,3,-0.004950965037249262
2,MICROCHIP_OVAL,SLEEP_POD_COTTON,3,0.0033781108353251343
2,MICROCHIP_OVAL,SLEEP_POD_LAMB_WOOL,3,0.022988981781269627
2,MICROCHIP_OVAL,SLEEP_POD_NYLON,3,0.005777359406320584
2,MICROCHIP_OVAL,SLEEP_POD_POLYESTER,3,-0.012751210744951327
2,MICROCHIP_OVAL,SLEEP_POD_SUEDE,3,0.016455328922405428
2,MICROCHIP_OVAL,SNACKPACK_CHOCOLATE,3,0.0033147160729973184
2,MICROCHIP_OVAL,SNACKPACK_PISTACHIO,3,0.01546681245838157
2,MICROCHIP_OVAL,SNACKPACK_RASPBERRY,3,-0.012106316105392123
2,MICROCHIP_OVAL,SNACKPACK_STRAWBERRY,3,0.013973670715789187
2,MICROCHIP_OVAL,SNACKPACK_VANILLA,3,0.0022750965344240813
2,MICROCHIP_OVAL,TRANSLATOR_ASTRO_BLACK,3,0.008865780551380808
2,MICROCHIP_OVAL,TRANSLATOR_ECLIPSE_CHARCOAL,3,-0.010576295508017329
2,MICROCHIP_OVAL,TRANSLATOR_GRAPHITE_MIST,3,0.003359116533522333
2,MICROCHIP_OVAL,TRANSLATOR_SPACE_GRAY,3,-0.0036149616588168313
2,MICROCHIP_OVAL,TRANSLATOR_VOID_BLUE,3,8.625317914906009e-05
2,MICROCHIP_OVAL,UV_VISOR_AMBER,3,0.005665455771521594
2,MICROCHIP_OVAL,UV_VISOR_MAGENTA,3,0.016101660523310215
2,MICROCHIP_OVAL,UV_VISOR_ORANGE,3,-0.003700314210849036
2,MICROCHIP_OVAL,UV_VISOR_RED,3,0.004311775391362961
2,MICROCHIP_OVAL,UV_VISOR_YELLOW,3,0.009802850144152529
2,MICROCHIP_RECTANGLE,GALAXY_SOUNDS_BLACK_HOLES,3,0.005836140786491831
2,MICROCHIP_RECTANGLE,GALAXY_SOUNDS_DARK_MATTER,3,0.005195178869837977
2,MICROCHIP_RECTANGLE,GALAXY_SOUNDS_PLANETARY_RINGS,3,0.00370035475818594
2,MICROCHIP_RECTANGLE,GALAXY_SOUNDS_SOLAR_FLAMES,3,-0.005946296762599122
2,MICROCHIP_RECTANGLE,GALAXY_SOUNDS_SOLAR_WINDS,3,0.0034281227767161723
2,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,3,0.018808784281278836
2,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,3,0.0016485469079256679
2,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,3,-0.011586039504452715
2,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,3,-0.004517221984745424
2,MICROCHIP_RECTANGLE,OXYGEN_SHAKE_CHOCOLATE,3,-0.004001986121264286
2,MICROCHIP_RECTANGLE,OXYGEN_SHAKE_EVENING_BREATH,3,-0.008600563792953408
2,MICROCHIP_RECTANGLE,OXYGEN_SHAKE_GARLIC,3,0.002378441494028862
2,MICROCHIP_RECTANGLE,OXYGEN_SHAKE_MINT,3,-0.006171771297006187
2,MICROCHIP_RECTANGLE,OXYGEN_SHAKE_MORNING_BREATH,3,-0.012612827558815124
2,MICROCHIP_RECTANGLE,PANEL_1X2,3,0.0019206267358902478
2,MICROCHIP_RECTANGLE,PANEL_1X4,3,0.015631110793246597
2,MICROCHIP_RECTANGLE,PANEL_2X2,3,-0.0022344424953665604
2,MICROCHIP_RECTANGLE,PANEL_2X4,3,0.011536353684473245
2,MICROCHIP_RECTANGLE,PANEL_4X4,3,0.0014762018680833486
2,MICROCHIP_RECTANGLE,PEBBLES_L,3,0.0030276662324328434
2,MICROCHIP_RECTANGLE,PEBBLES_M,3,-0.0002880756169712834
2,MICROCHIP_RECTANGLE,PEBBLES_S,3,0.0036890708072544556
2,MICROCHIP_RECTANGLE,PEBBLES_XL,3,-0.00248197453992241
2,MICROCHIP_RECTANGLE,PEBBLES_XS,3,-0.0003872717691293798
2,MICROCHIP_RECTANGLE,ROBOT_DISHES,3,-0.0029558833564966077
2,MICROCHIP_RECTANGLE,ROBOT_IRONING,3,0.02252270831824989
2,MICROCHIP_RECTANGLE,ROBOT_LAUNDRY,3,-0.008576728929888049
2,MICROCHIP_RECTANGLE,ROBOT_MOPPING,3,-0.011095895449984041
2,MICROCHIP_RECTANGLE,ROBOT_VACUUMING,3,0.0010885286696011754
2,MICROCHIP_RECTANGLE,SLEEP_POD_COTTON,3,0.0018871150160540433
2,MICROCHIP_RECTANGLE,SLEEP_POD_LAMB_WOOL,3,-0.005608187108007106
2,MICROCHIP_RECTANGLE,SLEEP_POD_NYLON,3,-0.0020062529620186276
2,MICROCHIP_RECTANGLE,SLEEP_POD_POLYESTER,3,0.005947173659564768
2,MICROCHIP_RECTANGLE,SLEEP_POD_SUEDE,3,-0.013987034312064344
2,MICROCHIP_RECTANGLE,SNACKPACK_CHOCOLATE,3,0.022618231369698164
2,MICROCHIP_RECTANGLE,SNACKPACK_PISTACHIO,3,-0.0011368701214121688
2,MICROCHIP_RECTANGLE,SNACKPACK_RASPBERRY,3,-0.0020871293183268706
2,MICROCHIP_RECTANGLE,SNACKPACK_STRAWBERRY,3,0.0037690100800762704
2,MICROCHIP_RECTANGLE,SNACKPACK_VANILLA,3,-0.01961653854847116
2,MICROCHIP_RECTANGLE,TRANSLATOR_ASTRO_BLACK,3,0.021751541711778136
2,MICROCHIP_RECTANGLE,TRANSLATOR_ECLIPSE_CHARCOAL,3,0.00019310962898125134
2,MICROCHIP_RECTANGLE,TRANSLATOR_GRAPHITE_MIST,3,-0.0036128691331515704
2,MICROCHIP_RECTANGLE,TRANSLATOR_SPACE_GRAY,3,-0.007058466387895729
2,MICROCHIP_RECTANGLE,TRANSLATOR_VOID_BLUE,3,0.0051473555915200805
2,MICROCHIP_RECTANGLE,UV_VISOR_AMBER,3,0.0007152794998459577
2,MICROCHIP_RECTANGLE,UV_VISOR_MAGENTA,3,0.008254855126770719
2,MICROCHIP_RECTANGLE,UV_VISOR_ORANGE,3,0.010417920526770768
2,MICROCHIP_RECTANGLE,UV_VISOR_RED,3,-0.002370866807248845
2,MICROCHIP_RECTANGLE,UV_VISOR_YELLOW,3,-0.014030371763593157
2,MICROCHIP_SQUARE,GALAXY_SOUNDS_BLACK_HOLES,3,0.0032520693602098014
2,MICROCHIP_SQUARE,GALAXY_SOUNDS_DARK_MATTER,3,-0.0024392938799319085
2,MICROCHIP_SQUARE,GALAXY_SOUNDS_PLANETARY_RINGS,3,-0.010334099973525907
2,MICROCHIP_SQUARE,GALAXY_SOUNDS_SOLAR_FLAMES,3,-0.004415631146491311
2,MICROCHIP_SQUARE,GALAXY_SOUNDS_SOLAR_WINDS,3,-0.0034438467940081353
2,MICROCHIP_SQUARE,MICROCHIP_CIRCLE,3,0.006531486211514141
2,MICROCHIP_SQUARE,MICROCHIP_OVAL,3,-0.012047544736588792
2,MICROCHIP_SQUARE,MICROCHIP_RECTANGLE,3,-0.014246560770333611
2,MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,3,-0.012316779427675884
2,MICROCHIP_SQUARE,OXYGEN_SHAKE_CHOCOLATE,3,0.003978551005961614
2,MICROCHIP_SQUARE,OXYGEN_SHAKE_EVENING_BREATH,3,-0.0009602266542479838
2,MICROCHIP_SQUARE,OXYGEN_SHAKE_GARLIC,3,-0.004582272374665576
2,MICROCHIP_SQUARE,OXYGEN_SHAKE_MINT,3,-0.010038883590492518
2,MICROCHIP_SQUARE,OXYGEN_SHAKE_MORNING_BREATH,3,-0.003759451788591735
2,MICROCHIP_SQUARE,PANEL_1X2,3,-0.009269923380438317
2,MICROCHIP_SQUARE,PANEL_1X4,3,0.009317266111630518
2,MICROCHIP_SQUARE,PANEL_2X2,3,0.008306846679912414
2,MICROCHIP_SQUARE,PANEL_2X4,3,0.019542615932556046
2,MICROCHIP_SQUARE,PANEL_4X4,3,0.007971501934211565
2,MICROCHIP_SQUARE,PEBBLES_L,3,-0.011969841603906706
2,MICROCHIP_SQUARE,PEBBLES_M,3,-0.01465298278515308
2,MICROCHIP_SQUARE,PEBBLES_S,3,-0.0025042029234023785
2,MICROCHIP_SQUARE,PEBBLES_XL,3,0.010697693184509008
2,MICROCHIP_SQUARE,PEBBLES_XS,3,0.0077032371949130604
2,MICROCHIP_SQUARE,ROBOT_DISHES,3,0.0024577591136785066
2,MICROCHIP_SQUARE,ROBOT_IRONING,3,-0.013772569346388201
2,MICROCHIP_SQUARE,ROBOT_LAUNDRY,3,-0.01766060027625936
2,MICROCHIP_SQUARE,ROBOT_MOPPING,3,0.02311685917457109
2,MICROCHIP_SQUARE,ROBOT_VACUUMING,3,-0.018438156187730315
2,MICROCHIP_SQUARE,SLEEP_POD_COTTON,3,-0.01252609895226235
2,MICROCHIP_SQUARE,SLEEP_POD_LAMB_WOOL,3,0.01696926222684836
2,MICROCHIP_SQUARE,SLEEP_POD_NYLON,3,-0.0068500901639540444
2,MICROCHIP_SQUARE,SLEEP_POD_POLYESTER,3,-0.0016924928384059448
2,MICROCHIP_SQUARE,SLEEP_POD_SUEDE,3,0.002219034919292808
2,MICROCHIP_SQUARE,SNACKPACK_CHOCOLATE,3,0.016132667632884016
2,MICROCHIP_SQUARE,SNACKPACK_PISTACHIO,3,0.0008536088654108867
2,MICROCHIP_SQUARE,SNACKPACK_RASPBERRY,3,0.00014307806967374625
2,MICROCHIP_SQUARE,SNACKPACK_STRAWBERRY,3,0.0013474606735089842
2,MICROCHIP_SQUARE,SNACKPACK_VANILLA,3,-0.01621541330944295
2,MICROCHIP_SQUARE,TRANSLATOR_ASTRO_BLACK,3,0.007675051703132605
2,MICROCHIP_SQUARE,TRANSLATOR_ECLIPSE_CHARCOAL,3,-0.00024423357673223625
2,MICROCHIP_SQUARE,TRANSLATOR_GRAPHITE_MIST,3,-0.015464394792713792
2,MICROCHIP_SQUARE,TRANSLATOR_SPACE_GRAY,3,-0.010103833988923972
2,MICROCHIP_SQUARE,TRANSLATOR_VOID_BLUE,3,0.00041576770669297426
2,MICROCHIP_SQUARE,UV_VISOR_AMBER,3,-0.0015473652363878713
2,MICROCHIP_SQUARE,UV_VISOR_MAGENTA,3,0.019597377811348335
2,MICROCHIP_SQUARE,UV_VISOR_ORANGE,3,0.010237753263876707
2,MICROCHIP_SQUARE,UV_VISOR_RED,3,-0.004221207137295363
2,MICROCHIP_SQUARE,UV_VISOR_YELLOW,3,0.0010555979106489754
2,MICROCHIP_TRIANGLE,GALAXY_SOUNDS_BLACK_HOLES,3,0.0009222257087668472
2,MICROCHIP_TRIANGLE,GALAXY_SOUNDS_DARK_MATTER,3,-0.002450888283687871
2,MICROCHIP_TRIANGLE,GALAXY_SOUNDS_PLANETARY_RINGS,3,-0.00813625429621148
2,MICROCHIP_TRIANGLE,GALAXY_SOUNDS_SOLAR_FLAMES,3,-0.014542105787750807
2,MICROCHIP_TRIANGLE,GALAXY_SOUNDS_SOLAR_WINDS,3,-0.0009945520136976594
2,MICROCHIP_TRIANGLE,MICROCHIP_CIRCLE,3,-0.0033663200639824746
2,MICROCHIP_TRIANGLE,MICROCHIP_OVAL,3,0.0037766007282108013
2,MICROCHIP_TRIANGLE,MICROCHIP_RECTANGLE,3,0.006367131046103324
2,MICROCHIP_TRIANGLE,MICROCHIP_SQUARE,3,-0.004299604217866245
2,MICROCHIP_TRIANGLE,OXYGEN_SHAKE_CHOCOLATE,3,-0.0085749655255938
2,MICROCHIP_TRIANGLE,OXYGEN_SHAKE_EVENING_BREATH,3,-0.009245180541165384
2,MICROCHIP_TRIANGLE,OXYGEN_SHAKE_GARLIC,3,-0.0034148423774148077
2,MICROCHIP_TRIANGLE,OXYGEN_SHAKE_MINT,3,0.0026288565250947487
2,MICROCHIP_TRIANGLE,OXYGEN_SHAKE_MORNING_BREATH,3,0.00189097877559005
2,MICROCHIP_TRIANGLE,PANEL_1X2,3,-0.00429566764459924
2,MICROCHIP_TRIANGLE,PANEL_1X4,3,-0.005866599030257517
2,MICROCHIP_TRIANGLE,PANEL_2X2,3,0.0033388465995342633
2,MICROCHIP_TRIANGLE,PANEL_2X4,3,0.012401358442776348
2,MICROCHIP_TRIANGLE,PANEL_4X4,3,-0.005041081691103336
2,MICROCHIP_TRIANGLE,PEBBLES_L,3,0.003454867733505399
2,MICROCHIP_TRIANGLE,PEBBLES_M,3,0.006251882366422239
2,MICROCHIP_TRIANGLE,PEBBLES_S,3,-0.009809582399815914
2,MICROCHIP_TRIANGLE,PEBBLES_XL,3,-0.008786767643476754
2,MICROCHIP_TRIANGLE,PEBBLES_XS,3,0.012755420948187107
2,MICROCHIP_TRIANGLE,ROBOT_DISHES,3,0.00897641715915527
2,MICROCHIP_TRIANGLE,ROBOT_IRONING,3,-0.0029833418149748186
2,MICROCHIP_TRIANGLE,ROBOT_LAUNDRY,3,0.0037709301863357602
2,MICROCHIP_TRIANGLE,ROBOT_MOPPING,3,-0.004408708744005291
2,MICROCHIP_TRIANGLE,ROBOT_VACUUMING,3,-0.013733369612753706
2,MICROCHIP_TRIANGLE,SLEEP_POD_COTTON,3,-0.009733887196451654
2,MICROCHIP_TRIANGLE,SLEEP_POD_LAMB_WOOL,3,0.009677934338523373
2,MICROCHIP_TRIANGLE,SLEEP_POD_NYLON,3,0.014073317034448776
2,MICROCHIP_TRIANGLE,SLEEP_POD_POLYESTER,3,0.0036665946621380298
2,MICROCHIP_TRIANGLE,SLEEP_POD_SUEDE,3,-0.02073968134925203
2,MICROCHIP_TRIANGLE,SNACKPACK_CHOCOLATE,3,1.980577297225251e-05
2,MICROCHIP_TRIANGLE,SNACKPACK_PISTACHIO,3,-0.005152148926050715
2,MICROCHIP_TRIANGLE,SNACKPACK_RASPBERRY,3,0.0015220577423179652
2,MICROCHIP_TRIANGLE,SNACKPACK_STRAWBERRY,3,-0.0042869200130285475
2,MICROCHIP_TRIANGLE,SNACKPACK_VANILLA,3,-0.00162763462601426
2,MICROCHIP_TRIANGLE,TRANSLATOR_ASTRO_BLACK,3,0.0011901163246553408
2,MICROCHIP_TRIANGLE,TRANSLATOR_ECLIPSE_CHARCOAL,3,0.004155713981043471
2,MICROCHIP_TRIANGLE,TRANSLATOR_GRAPHITE_MIST,3,-0.025445871322332256
2,MICROCHIP_TRIANGLE,TRANSLATOR_SPACE_GRAY,3,0.005777396890233593
2,MICROCHIP_TRIANGLE,TRANSLATOR_VOID_BLUE,3,0.016489213580980024
2,MICROCHIP_TRIANGLE,UV_VISOR_AMBER,3,0.010918267423509497
2,MICROCHIP_TRIANGLE,UV_VISOR_MAGENTA,3,-0.009536660498653291
2,MICROCHIP_TRIANGLE,UV_VISOR_ORANGE,3,-0.005788785186112299
2,MICROCHIP_TRIANGLE,UV_VISOR_RED,3,0.00950909776343506
2,MICROCHIP_TRIANGLE,UV_VISOR_YELLOW,3,0.013599730060625958
2,OXYGEN_SHAKE_CHOCOLATE,GALAXY_SOUNDS_BLACK_HOLES,3,0.005736295820646324
2,OXYGEN_SHAKE_CHOCOLATE,GALAXY_SOUNDS_DARK_MATTER,3,0.007153638327985967
2,OXYGEN_SHAKE_CHOCOLATE,GALAXY_SOUNDS_PLANETARY_RINGS,3,0.002331730938429724
2,OXYGEN_SHAKE_CHOCOLATE,GALAXY_SOUNDS_SOLAR_FLAMES,3,0.023754166268200212
2,OXYGEN_SHAKE_CHOCOLATE,GALAXY_SOUNDS_SOLAR_WINDS,3,0.003221011255748797
2,OXYGEN_SHAKE_CHOCOLATE,MICROCHIP_CIRCLE,3,-0.0069192061254491335
2,OXYGEN_SHAKE_CHOCOLATE,MICROCHIP_OVAL,3,0.003547821699473683
