leader,follower,lag,mean_corr,min_corr,max_corr,n_days,sign_stable,abs_mean
PANEL_4X4,UV_VISOR_ORANGE,3,0.011315940694724766,-0.018298198407001025,0.029694396595475098,3,False,0.011315940694724766
SNACKPACK_RASPBERRY,OXYGEN_SHAKE_MINT,2,0.011315631850333545,0.0036072460210827286,0.026058776227539857,3,True,0.011315631850333545
SLEEP_POD_NYLON,OXYGEN_SHAKE_GARLIC,5,0.011315352089858012,0.004294815424587395,0.02075051619615142,3,True,0.011315352089858012
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_EVENING_BREATH,1,-0.011307566091002438,-0.013489962478872968,-0.008856743369038597,3,True,0.011307566091002438
TRANSLATOR_ECLIPSE_CHARCOAL,SNACKPACK_CHOCOLATE,1,-0.011305170230076836,-0.02050825962628212,0.0003416606327654709,3,False,0.011305170230076836
SLEEP_POD_SUEDE,UV_VISOR_ORANGE,1,-0.01129235429550044,-0.02361657710027498,-0.004206205241780913,3,True,0.01129235429550044
ROBOT_LAUNDRY,PEBBLES_XS,3,0.011292351818310245,-0.006563930166965092,0.03643600487984446,3,False,0.011292351818310245
UV_VISOR_MAGENTA,UV_VISOR_ORANGE,4,-0.011291034622498683,-0.017253191537416217,-0.004061771670296009,3,True,0.011291034622498683
SLEEP_POD_COTTON,PANEL_2X4,5,0.01128653078240009,0.008652394885605798,0.01400422336236215,3,True,0.01128653078240009
UV_VISOR_AMBER,TRANSLATOR_ASTRO_BLACK,1,-0.011285981729046463,-0.019701378293444777,-0.0012103217241321745,3,True,0.011285981729046463
PANEL_2X4,PEBBLES_XL,1,0.011280700648492048,-0.003236604155141748,0.021153622661753895,3,False,0.011280700648492048
MICROCHIP_CIRCLE,PANEL_4X4,2,0.01127979749138297,0.007791261162944701,0.013083813526724167,3,True,0.01127979749138297
PEBBLES_S,GALAXY_SOUNDS_SOLAR_WINDS,1,-0.011269735715956452,-0.01941185395196457,-0.0021721619199449546,3,True,0.011269735715956452
ROBOT_VACUUMING,SLEEP_POD_NYLON,5,0.011257829654549634,0.006297162358992326,0.014112193368398768,3,True,0.011257829654549634
TRANSLATOR_VOID_BLUE,SLEEP_POD_POLYESTER,5,-0.01125725839967294,-0.018681708145633222,-0.007033979127155915,3,True,0.01125725839967294
MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,3,-0.011256146281830486,-0.01782786692098252,-0.0036237924968330567,3,True,0.011256146281830486
OXYGEN_SHAKE_CHOCOLATE,TRANSLATOR_ECLIPSE_CHARCOAL,1,-0.011255201583618556,-0.015268990878255779,-0.00808654072441737,3,True,0.011255201583618556
PANEL_1X2,SNACKPACK_PISTACHIO,1,-0.01125014691533281,-0.022096975787003547,0.0016526354104594544,3,False,0.01125014691533281
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_PISTACHIO,3,-0.011245629350521534,-0.012436034409819585,-0.009104965878396288,3,True,0.011245629350521534
SLEEP_POD_NYLON,TRANSLATOR_SPACE_GRAY,4,0.011242511938330512,0.005077545284322641,0.020020272895872788,3,True,0.011242511938330512
UV_VISOR_AMBER,ROBOT_IRONING,3,-0.01123576766545155,-0.021174487189367836,-0.004838577215181678,3,True,0.01123576766545155
UV_VISOR_RED,UV_VISOR_MAGENTA,5,0.01122933663747066,-0.001856334990850822,0.02317426726523862,3,False,0.01122933663747066
SLEEP_POD_COTTON,OXYGEN_SHAKE_MINT,2,-0.011225956415093675,-0.020631253284317756,-0.002517192399002071,3,True,0.011225956415093675
TRANSLATOR_ASTRO_BLACK,TRANSLATOR_VOID_BLUE,3,0.011221109242393898,0.004644117994082823,0.015237961992920263,3,True,0.011221109242393898
PANEL_1X4,SLEEP_POD_LAMB_WOOL,5,-0.011212334656370846,-0.021290335004591716,-0.00010782399278129172,3,True,0.011212334656370846
OXYGEN_SHAKE_MINT,GALAXY_SOUNDS_DARK_MATTER,4,0.011200610993183922,-0.001078200277521658,0.02171049643006539,3,False,0.011200610993183922
SLEEP_POD_COTTON,GALAXY_SOUNDS_PLANETARY_RINGS,4,-0.01119826541438112,-0.021114945802749117,-0.004446750205468686,3,True,0.01119826541438112
ROBOT_DISHES,GALAXY_SOUNDS_DARK_MATTER,2,-0.01119775970684133,-0.02534590250565854,0.0049001078253099,3,False,0.01119775970684133
UV_VISOR_AMBER,SLEEP_POD_POLYESTER,1,0.011197117448852234,-0.003418583220117985,0.02680092934493126,3,False,0.011197117448852234
SNACKPACK_VANILLA,TRANSLATOR_ECLIPSE_CHARCOAL,2,-0.011196643455108972,-0.014758344671314453,-0.00895186605869804,3,True,0.011196643455108972
ROBOT_VACUUMING,OXYGEN_SHAKE_CHOCOLATE,3,-0.011196094874287571,-0.019351880206170877,0.002580408719128386,3,False,0.011196094874287571
OXYGEN_SHAKE_GARLIC,PEBBLES_XS,1,-0.011179726578057452,-0.023945631925710118,-0.0010689169562064268,3,True,0.011179726578057452
PEBBLES_M,PANEL_1X4,2,-0.011162587992282536,-0.03226209835321181,0.009533429641656089,3,False,0.011162587992282536
PEBBLES_XL,PANEL_2X4,2,0.011160045786042933,0.004315533817259717,0.020988515243358763,3,True,0.011160045786042933
PANEL_1X2,PEBBLES_XS,2,-0.011159875951654345,-0.014263606719750854,-0.00811614852614309,3,True,0.011159875951654345
TRANSLATOR_GRAPHITE_MIST,UV_VISOR_YELLOW,3,-0.011153077857237006,-0.018811746169651082,-0.00459732102926909,3,True,0.011153077857237006
SNACKPACK_STRAWBERRY,MICROCHIP_SQUARE,5,-0.011151621938926297,-0.013583457548242285,-0.007884684856089019,3,True,0.011151621938926297
UV_VISOR_AMBER,TRANSLATOR_VOID_BLUE,4,0.011132876137092547,0.008370505753835425,0.014365277600920708,3,True,0.011132876137092547
UV_VISOR_YELLOW,ROBOT_DISHES,4,0.011130737080500079,0.00406087594247224,0.025256658125390064,3,True,0.011130737080500079
TRANSLATOR_ECLIPSE_CHARCOAL,OXYGEN_SHAKE_EVENING_BREATH,2,0.011128628382992342,-0.0020237967299218144,0.025854971035593408,3,False,0.011128628382992342
TRANSLATOR_ASTRO_BLACK,PEBBLES_M,5,-0.011128610623923346,-0.02081176655881472,-0.0036918034529344413,3,True,0.011128610623923346
SNACKPACK_STRAWBERRY,GALAXY_SOUNDS_DARK_MATTER,4,-0.011127839435434078,-0.017192152650808416,-0.0028560297870727225,3,True,0.011127839435434078
TRANSLATOR_SPACE_GRAY,GALAXY_SOUNDS_DARK_MATTER,5,-0.011127300676107845,-0.02111754584320714,-0.004420246852064804,3,True,0.011127300676107845
PANEL_1X2,UV_VISOR_MAGENTA,5,0.011114097314373595,0.00022864388978851606,0.025143010715538466,3,True,0.011114097314373595
PEBBLES_L,SNACKPACK_VANILLA,3,-0.011113767758907572,-0.017103487046795002,-0.0023446657487207383,3,True,0.011113767758907572
OXYGEN_SHAKE_CHOCOLATE,ROBOT_VACUUMING,3,0.011111890967534331,-0.0043975063816524,0.03056566733123015,3,False,0.011111890967534331
ROBOT_VACUUMING,OXYGEN_SHAKE_MINT,3,-0.01111151299182951,-0.015828770811275487,-0.007643811594029473,3,True,0.01111151299182951
SNACKPACK_VANILLA,GALAXY_SOUNDS_SOLAR_FLAMES,1,-0.011110358915004363,-0.020891649611831556,0.0035717703257010154,3,False,0.011110358915004363
OXYGEN_SHAKE_CHOCOLATE,GALAXY_SOUNDS_SOLAR_WINDS,1,-0.011108780872249244,-0.018624804152110996,-0.0016095139790859223,3,True,0.011108780872249244
UV_VISOR_RED,SNACKPACK_PISTACHIO,1,-0.011105260271227787,-0.01763590801192457,-0.007839072295558377,3,True,0.011105260271227787
TRANSLATOR_SPACE_GRAY,TRANSLATOR_ASTRO_BLACK,3,0.01110475117941913,0.0024490459042139155,0.016334704481120194,3,True,0.01110475117941913
GALAXY_SOUNDS_DARK_MATTER,ROBOT_DISHES,5,0.011101259313853426,0.008358746909155468,0.013911201051334756,3,True,0.011101259313853426
SLEEP_POD_LAMB_WOOL,SLEEP_POD_COTTON,5,0.011092848112835507,-0.0008535605279504267,0.021664573859013936,3,False,0.011092848112835507
PANEL_4X4,SNACKPACK_RASPBERRY,1,-0.011089191855017624,-0.015793553605101925,-0.006296927146257773,3,True,0.011089191855017624
PANEL_1X4,SLEEP_POD_POLYESTER,5,0.011086008016539646,0.007521170087231902,0.013207227954821666,3,True,0.011086008016539646
GALAXY_SOUNDS_PLANETARY_RINGS,UV_VISOR_YELLOW,4,0.01108526942384542,0.004337908355147986,0.02334825546691242,3,True,0.01108526942384542
UV_VISOR_ORANGE,MICROCHIP_TRIANGLE,3,0.011084975619100603,0.005569018119325657,0.014748881711701375,3,True,0.011084975619100603
SNACKPACK_CHOCOLATE,PEBBLES_XS,1,0.011082704296066006,0.008061726161406388,0.016104926239404033,3,True,0.011082704296066006
MICROCHIP_RECTANGLE,UV_VISOR_RED,5,0.011082133451261572,0.009640811005646108,0.013855727538664894,3,True,0.011082133451261572
UV_VISOR_RED,GALAXY_SOUNDS_BLACK_HOLES,2,0.0110775202652941,0.007582058293814707,0.017141272296077734,3,True,0.0110775202652941
SNACKPACK_VANILLA,PANEL_1X4,5,0.011075715312038811,-0.008793865860858207,0.02759463599888994,3,False,0.011075715312038811
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_OVAL,4,-0.011068719439479735,-0.015040971897375003,-0.008333264859878519,3,True,0.011068719439479735
OXYGEN_SHAKE_CHOCOLATE,PANEL_2X4,2,0.01106682952961554,0.005948516633891158,0.018824597083000376,3,True,0.01106682952961554
SLEEP_POD_COTTON,SLEEP_POD_NYLON,3,-0.01106201661560347,-0.020364975537865725,0.007508093390957433,3,False,0.01106201661560347
SNACKPACK_CHOCOLATE,PANEL_4X4,3,0.011059033961786322,0.0029919155394141886,0.019435668044619974,3,True,0.011059033961786322
TRANSLATOR_ASTRO_BLACK,TRANSLATOR_SPACE_GRAY,5,0.011041540153716207,0.008482129715470643,0.012822230120127922,3,True,0.011041540153716207
UV_VISOR_MAGENTA,UV_VISOR_AMBER,4,0.011039038921640142,0.007308218414187789,0.01824053681530755,3,True,0.011039038921640142
UV_VISOR_YELLOW,PANEL_1X4,3,0.011035898065817928,0.0029168690861044134,0.01511959046119225,3,True,0.011035898065817928
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_EVENING_BREATH,2,0.01102946907250183,-0.002678189888067163,0.025449013205995834,3,False,0.01102946907250183
ROBOT_MOPPING,SLEEP_POD_NYLON,3,0.011026841043344998,0.002924032107805677,0.016541003875423538,3,True,0.011026841043344998
PEBBLES_L,UV_VISOR_ORANGE,4,0.01101716634474407,0.0054595611735919905,0.016438493968144615,3,True,0.01101716634474407
PANEL_2X4,TRANSLATOR_ASTRO_BLACK,1,-0.011007122305628463,-0.01818222035311682,-0.0030338839562885946,3,True,0.011007122305628463
SLEEP_POD_LAMB_WOOL,TRANSLATOR_ECLIPSE_CHARCOAL,2,0.011000250495248462,-0.0019894062092953315,0.022412472673571406,3,False,0.011000250495248462
SLEEP_POD_POLYESTER,OXYGEN_SHAKE_EVENING_BREATH,5,-0.010999095727090106,-0.02879765162924557,0.002490868110211897,3,False,0.010999095727090106
UV_VISOR_ORANGE,TRANSLATOR_ASTRO_BLACK,3,-0.01099670110757331,-0.020083995992550206,-0.005370858367914732,3,True,0.01099670110757331
PEBBLES_XS,SNACKPACK_CHOCOLATE,2,0.01098680170157404,0.003421265891839637,0.01710757159259697,3,True,0.01098680170157404
ROBOT_VACUUMING,PANEL_4X4,1,-0.010982265716923992,-0.019276804952497575,-0.006637022870445173,3,True,0.010982265716923992
OXYGEN_SHAKE_MINT,SNACKPACK_CHOCOLATE,3,-0.010977517595665384,-0.013773889754430444,-0.00603825365663959,3,True,0.010977517595665384
TRANSLATOR_VOID_BLUE,MICROCHIP_TRIANGLE,3,0.010975119669146107,0.005103921993113386,0.022618352723974677,3,True,0.010975119669146107
SNACKPACK_PISTACHIO,ROBOT_VACUUMING,5,0.010968946600735226,0.004511173133969081,0.019380056116272696,3,True,0.010968946600735226
UV_VISOR_YELLOW,TRANSLATOR_SPACE_GRAY,1,-0.01095793181499844,-0.021111857969093,-0.004270413958787223,3,True,0.01095793181499844
SLEEP_POD_LAMB_WOOL,MICROCHIP_RECTANGLE,2,-0.010957596391308536,-0.02389538588844697,0.004610107688802673,3,False,0.010957596391308536
OXYGEN_SHAKE_CHOCOLATE,SNACKPACK_STRAWBERRY,5,-0.010956556468660686,-0.024340810946384243,-0.002989674326626241,3,True,0.010956556468660686
MICROCHIP_TRIANGLE,SNACKPACK_RASPBERRY,5,-0.01095518379600135,-0.018770786235070794,-0.002012762712504161,3,True,0.01095518379600135
MICROCHIP_TRIANGLE,UV_VISOR_YELLOW,4,0.010948068825931008,0.0003137895974617051,0.020816559339205544,3,True,0.010948068825931008
PEBBLES_XS,UV_VISOR_AMBER,4,0.01094518834820612,0.009219904452969241,0.012843875817016733,3,True,0.01094518834820612
SLEEP_POD_COTTON,SLEEP_POD_SUEDE,5,0.010943302416154696,0.00382761079759385,0.015459735610010638,3,True,0.010943302416154696
PANEL_2X4,SNACKPACK_RASPBERRY,5,-0.010942078943497113,-0.02287015262263181,-0.004418676246124943,3,True,0.010942078943497113
SNACKPACK_STRAWBERRY,OXYGEN_SHAKE_EVENING_BREATH,2,0.010939780452746422,0.007329389658837317,0.01774617986509704,3,True,0.010939780452746422
OXYGEN_SHAKE_MORNING_BREATH,TRANSLATOR_ASTRO_BLACK,3,-0.01093917922211995,-0.01833343194342571,-0.0019394661243628919,3,True,0.01093917922211995
OXYGEN_SHAKE_GARLIC,MICROCHIP_OVAL,1,-0.010937306904668367,-0.02716006671492987,-0.0022496713310844046,3,True,0.010937306904668367
SLEEP_POD_NYLON,PEBBLES_S,2,-0.010936757957044256,-0.026564062873596046,0.008353728657023694,3,False,0.010936757957044256
SNACKPACK_VANILLA,TRANSLATOR_GRAPHITE_MIST,4,-0.010935377901343933,-0.016066431061016646,-0.007364774355451055,3,True,0.010935377901343933
TRANSLATOR_VOID_BLUE,PANEL_1X2,5,0.01093373204578254,-0.011012233213756628,0.03787213018724306,3,False,0.01093373204578254
PEBBLES_XS,SLEEP_POD_LAMB_WOOL,3,0.010931236730870117,0.0024209066936413783,0.018554634395833942,3,True,0.010931236730870117
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_GARLIC,1,-0.010918339724214554,-0.02059792387343935,-0.0026585304792632884,3,True,0.010918339724214554
TRANSLATOR_ECLIPSE_CHARCOAL,SLEEP_POD_SUEDE,1,-0.010911118061421548,-0.01846551217265814,-0.0067772146271849135,3,True,0.010911118061421548
PANEL_2X2,UV_VISOR_ORANGE,1,-0.010911069103687172,-0.019886450798102365,-0.0015855673013022119,3,True,0.010911069103687172
SLEEP_POD_SUEDE,TRANSLATOR_ECLIPSE_CHARCOAL,2,0.010908242058840023,0.0024228143325652493,0.01797563897249383,3,True,0.010908242058840023
SNACKPACK_RASPBERRY,ROBOT_LAUNDRY,4,0.010903803348021704,-0.0005696474055660344,0.019794217245899224,3,False,0.010903803348021704
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_CHOCOLATE,2,-0.010895289306692743,-0.021082669515893264,0.0016556207527912451,3,False,0.010895289306692743
MICROCHIP_OVAL,GALAXY_SOUNDS_SOLAR_FLAMES,4,0.010892492046629459,-0.009873410010776153,0.023803798515126463,3,False,0.010892492046629459
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_EVENING_BREATH,1,-0.01088648594947833,-0.014874129029576157,-0.003936537135259347,3,True,0.01088648594947833
PEBBLES_M,MICROCHIP_RECTANGLE,2,0.010874281390115084,0.002392548454680105,0.025179645120481615,3,True,0.010874281390115084
OXYGEN_SHAKE_CHOCOLATE,SLEEP_POD_SUEDE,2,-0.01087385884893211,-0.023660798924918628,0.011618330189593197,3,False,0.01087385884893211
MICROCHIP_SQUARE,GALAXY_SOUNDS_SOLAR_FLAMES,2,0.010869333056402813,0.005225709683570564,0.014650720707639776,3,True,0.010869333056402813
SLEEP_POD_POLYESTER,PANEL_4X4,4,-0.010865668833335729,-0.015781925593967926,-0.007298864257927236,3,True,0.010865668833335729
PEBBLES_L,TRANSLATOR_GRAPHITE_MIST,2,-0.010863654642881438,-0.020098413279219563,-0.003554723805202727,3,True,0.010863654642881438
PEBBLES_XS,MICROCHIP_TRIANGLE,3,-0.010862962227203376,-0.022932459844562075,-0.003379399162704333,3,True,0.010862962227203376
UV_VISOR_YELLOW,SNACKPACK_CHOCOLATE,1,-0.010862727740613512,-0.012580134074128021,-0.009163377273012223,3,True,0.010862727740613512
TRANSLATOR_ECLIPSE_CHARCOAL,SNACKPACK_STRAWBERRY,2,0.01086131405245451,0.001964489322389064,0.015863323739707703,3,True,0.01086131405245451
GALAXY_SOUNDS_SOLAR_FLAMES,UV_VISOR_RED,3,-0.01085398191280977,-0.014390736787671922,-0.005799079237105668,3,True,0.01085398191280977
PEBBLES_S,GALAXY_SOUNDS_SOLAR_FLAMES,2,-0.010852341479517288,-0.01253683043017728,-0.007900920395206568,3,True,0.010852341479517288
OXYGEN_SHAKE_MINT,SNACKPACK_VANILLA,5,-0.010851674601670866,-0.0177493498142139,-0.005910224706730394,3,True,0.010851674601670866
UV_VISOR_MAGENTA,PANEL_2X2,4,0.010844696201994809,0.00591927431535656,0.01692593810748685,3,True,0.010844696201994809
PANEL_4X4,GALAXY_SOUNDS_DARK_MATTER,1,-0.010831428724486246,-0.01612385741911653,-0.0035068241713804254,3,True,0.010831428724486246
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_VOID_BLUE,2,-0.010831214904090702,-0.016403703700418604,-0.007793081895755943,3,True,0.010831214904090702
PEBBLES_XL,GALAXY_SOUNDS_DARK_MATTER,1,-0.010830868089619876,-0.02620761038026588,-0.0004691556487480899,3,True,0.010830868089619876
ROBOT_DISHES,SNACKPACK_VANILLA,1,-0.010830398397654218,-0.015932246741681807,-0.006207140673817517,3,True,0.010830398397654218
ROBOT_IRONING,UV_VISOR_AMBER,3,0.01082353361609474,0.002655149415380428,0.016851768054100342,3,True,0.01082353361609474
ROBOT_LAUNDRY,OXYGEN_SHAKE_EVENING_BREATH,1,0.010822352204878366,0.004926881769130983,0.018982668501543162,3,True,0.010822352204878366
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_M,4,0.010821476208262161,0.006034464873318617,0.018171262645951005,3,True,0.010821476208262161
ROBOT_IRONING,SLEEP_POD_NYLON,2,-0.010812170921236606,-0.018861841502380336,-0.006283949950625591,3,True,0.010812170921236606
TRANSLATOR_ASTRO_BLACK,ROBOT_MOPPING,2,0.010810740536824945,-0.0036845309037440563,0.025703687328770444,3,False,0.010810740536824945
SLEEP_POD_SUEDE,ROBOT_DISHES,4,0.010803915112045738,0.002556032854032317,0.026872694110294217,3,True,0.010803915112045738
UV_VISOR_AMBER,SNACKPACK_PISTACHIO,5,0.01080380701737846,0.0045438816898873335,0.017054872863347424,3,True,0.01080380701737846
OXYGEN_SHAKE_MINT,TRANSLATOR_VOID_BLUE,1,0.010801256548321217,0.0019456839721016335,0.018033080098042154,3,True,0.010801256548321217
UV_VISOR_MAGENTA,OXYGEN_SHAKE_MORNING_BREATH,2,-0.010796709809718955,-0.014239904645943019,-0.00816413903139815,3,True,0.010796709809718955
GALAXY_SOUNDS_SOLAR_FLAMES,ROBOT_LAUNDRY,3,0.010795617480801371,0.0023204836231933332,0.01694252833132935,3,True,0.010795617480801371
OXYGEN_SHAKE_MORNING_BREATH,ROBOT_LAUNDRY,2,-0.010791829123060046,-0.01894525073488538,-0.001523851944190595,3,True,0.010791829123060046
MICROCHIP_OVAL,PEBBLES_XL,5,-0.010790196226811316,-0.015551689706571777,-0.005392387421656817,3,True,0.010790196226811316
TRANSLATOR_ECLIPSE_CHARCOAL,SNACKPACK_PISTACHIO,2,0.010788023228630773,-0.0008888446316208872,0.016887323992179768,3,False,0.010788023228630773
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_SUEDE,5,-0.01078777325052179,-0.02219431267823538,-0.0010832300402103328,3,True,0.01078777325052179
SLEEP_POD_COTTON,OXYGEN_SHAKE_EVENING_BREATH,1,-0.010782869366149856,-0.015394265318815104,-0.005956237606284071,3,True,0.010782869366149856
OXYGEN_SHAKE_EVENING_BREATH,UV_VISOR_MAGENTA,1,-0.010772249005337664,-0.0274273364263246,0.01175445789687854,3,False,0.010772249005337664
UV_VISOR_ORANGE,PANEL_4X4,5,-0.010769045503263732,-0.021181904667389354,-0.0017859699846036732,3,True,0.010769045503263732
TRANSLATOR_ECLIPSE_CHARCOAL,UV_VISOR_MAGENTA,3,-0.010763030190468653,-0.013601036182430984,-0.007563370486150218,3,True,0.010763030190468653
UV_VISOR_MAGENTA,TRANSLATOR_GRAPHITE_MIST,1,-0.010756908601651507,-0.019457447653613947,-0.005193107476526476,3,True,0.010756908601651507
OXYGEN_SHAKE_EVENING_BREATH,SNACKPACK_CHOCOLATE,5,0.010753383642033716,-0.000544246557009733,0.019402955422094605,3,False,0.010753383642033716
PEBBLES_XS,ROBOT_DISHES,3,0.01073892270241981,0.004281607513718358,0.017137619604937763,3,True,0.01073892270241981
ROBOT_LAUNDRY,SLEEP_POD_POLYESTER,1,-0.010734294510446657,-0.02862939402907609,0.0007981493352107421,3,False,0.010734294510446657
ROBOT_LAUNDRY,SNACKPACK_PISTACHIO,1,-0.010733516997579448,-0.02539544538926853,0.007754679603902311,3,False,0.010733516997579448
UV_VISOR_RED,SLEEP_POD_POLYESTER,3,-0.010731511539653552,-0.020289557894162924,-0.005237504894666576,3,True,0.010731511539653552
SNACKPACK_VANILLA,PEBBLES_L,3,0.010722853689791529,0.0009050460738037724,0.02068288441127885,3,True,0.010722853689791529
MICROCHIP_OVAL,UV_VISOR_YELLOW,5,0.010722059270184506,0.008633181257926517,0.014401500567703267,3,True,0.010722059270184506
UV_VISOR_MAGENTA,OXYGEN_SHAKE_CHOCOLATE,4,-0.010712197683169252,-0.021412019085896895,0.0027058029999929654,3,False,0.010712197683169252
PANEL_2X4,SNACKPACK_PISTACHIO,5,0.010709091763797085,0.00215920100670137,0.027630793402286573,3,True,0.010709091763797085
OXYGEN_SHAKE_MINT,SLEEP_POD_SUEDE,2,0.01070397941162806,-0.0041553003757862335,0.02148196827103137,3,False,0.01070397941162806
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_MINT,5,0.01070359774344811,-0.0009536072794610765,0.018876889431577466,3,False,0.01070359774344811
TRANSLATOR_VOID_BLUE,SNACKPACK_CHOCOLATE,2,-0.010699647762409626,-0.01950635071436359,-0.004635394513615744,3,True,0.010699647762409626
OXYGEN_SHAKE_GARLIC,ROBOT_MOPPING,3,0.010683640313211928,0.0009222651870558051,0.023208151445248543,3,True,0.010683640313211928
SLEEP_POD_POLYESTER,SNACKPACK_CHOCOLATE,5,0.010680792272772474,-0.0003274352161998738,0.021656845529054232,3,False,0.010680792272772474
PEBBLES_L,UV_VISOR_AMBER,4,-0.010677592740539059,-0.02073601600900368,-0.0028343777036225304,3,True,0.010677592740539059
TRANSLATOR_ASTRO_BLACK,SLEEP_POD_SUEDE,1,-0.010671522901875237,-0.019030846392238062,-0.0014899270815629678,3,True,0.010671522901875237
SNACKPACK_CHOCOLATE,PEBBLES_L,3,-0.010670745267840223,-0.018568388460894574,-0.005085506752993521,3,True,0.010670745267840223
GALAXY_SOUNDS_SOLAR_FLAMES,PEBBLES_L,1,-0.010669579385029278,-0.01416009422164394,-0.004135789757058276,3,True,0.010669579385029278
SLEEP_POD_LAMB_WOOL,SNACKPACK_PISTACHIO,3,0.010667374349023304,0.004830502685089927,0.017959138849824186,3,True,0.010667374349023304
PANEL_1X4,SNACKPACK_VANILLA,4,-0.010665260756574133,-0.022697136514540507,0.0017311495018434138,3,False,0.010665260756574133
SNACKPACK_STRAWBERRY,MICROCHIP_TRIANGLE,5,0.010662308317227448,-0.001154384528770326,0.023417487138288066,3,False,0.010662308317227448
SLEEP_POD_SUEDE,UV_VISOR_AMBER,1,-0.01064945488193194,-0.016125692290197884,-0.0007751677042982733,3,True,0.01064945488193194
UV_VISOR_RED,TRANSLATOR_SPACE_GRAY,3,-0.010649062579172393,-0.014537426395534993,-0.005401460057846054,3,True,0.010649062579172393
OXYGEN_SHAKE_EVENING_BREATH,MICROCHIP_CIRCLE,4,0.010648350662416024,-0.013297377325746118,0.023404368995713958,3,False,0.010648350662416024
SNACKPACK_VANILLA,GALAXY_SOUNDS_DARK_MATTER,1,-0.010645568908437222,-0.015796754273447088,-0.0030919655092567573,3,True,0.010645568908437222
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_COTTON,5,0.010643984264439013,-0.0031348578166809373,0.02561275775218791,3,False,0.010643984264439013
GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE_MORNING_BREATH,1,0.010643124534587932,-0.004603548489567305,0.018268897041547747,3,False,0.010643124534587932
PANEL_2X2,GALAXY_SOUNDS_DARK_MATTER,2,-0.010636750873830312,-0.01773288566112961,-0.0014579127984960044,3,True,0.010636750873830312
PANEL_1X2,OXYGEN_SHAKE_EVENING_BREATH,4,-0.01062830374795625,-0.015297610194195097,-0.003509046142277253,3,True,0.01062830374795625
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_TRIANGLE,2,-0.010621903678126475,-0.01750601865595848,-0.0033250398854405357,3,True,0.010621903678126475
TRANSLATOR_ASTRO_BLACK,PANEL_2X2,4,0.010621631075979368,-0.0007705180373333187,0.026511066530076725,3,False,0.010621631075979368
OXYGEN_SHAKE_CHOCOLATE,PEBBLES_XL,2,0.010612070202706438,0.0014823783980301743,0.018080236081938577,3,True,0.010612070202706438
PEBBLES_M,OXYGEN_SHAKE_GARLIC,4,-0.01061191776671489,-0.013207390917502358,-0.008428520076913814,3,True,0.01061191776671489
TRANSLATOR_ECLIPSE_CHARCOAL,PEBBLES_L,3,-0.010609215719283166,-0.012093084878283124,-0.009408828100454923,3,True,0.010609215719283166
UV_VISOR_AMBER,OXYGEN_SHAKE_GARLIC,3,0.010606479348943446,0.0018616291062673574,0.026064796473714083,3,True,0.010606479348943446
UV_VISOR_ORANGE,SNACKPACK_PISTACHIO,1,-0.010601877613757965,-0.012600012807469921,-0.008681488722627261,3,True,0.010601877613757965
PEBBLES_XS,GALAXY_SOUNDS_PLANETARY_RINGS,4,0.010592960436423507,0.008428488355383294,0.01241083666729033,3,True,0.010592960436423507
SLEEP_POD_SUEDE,SNACKPACK_CHOCOLATE,4,-0.010590875948338916,-0.013118577630588744,-0.007499533540292031,3,True,0.010590875948338916
SNACKPACK_RASPBERRY,GALAXY_SOUNDS_BLACK_HOLES,3,0.01059045572778614,0.002702094154047279,0.024866962867838353,3,True,0.01059045572778614
PEBBLES_XL,UV_VISOR_RED,5,-0.01058898723410813,-0.015017725359695842,-0.004461139864871865,3,True,0.01058898723410813
ROBOT_DISHES,SNACKPACK_STRAWBERRY,1,-0.010585305719908296,-0.01717445719141518,-0.003342706724534627,3,True,0.010585305719908296
PANEL_2X2,SLEEP_POD_SUEDE,3,0.01057795077107704,-0.0007116842456611318,0.022598848349947454,3,False,0.01057795077107704
SNACKPACK_CHOCOLATE,GALAXY_SOUNDS_SOLAR_FLAMES,2,0.010572012875640061,-0.009254076434462863,0.022249649973577833,3,False,0.010572012875640061
MICROCHIP_CIRCLE,TRANSLATOR_VOID_BLUE,1,0.010569308975543494,0.008667543347700698,0.012491176450742186,3,True,0.010569308975543494
SNACKPACK_PISTACHIO,TRANSLATOR_VOID_BLUE,2,-0.010569257079027158,-0.01683995689871523,-0.006648424940473458,3,True,0.010569257079027158
