,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_SUEDE,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,SLEEP_POD_NYLON,SLEEP_POD_COTTON,MICROCHIP_CIRCLE,MICROCHIP_OVAL,MICROCHIP_SQUARE,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,PEBBLES_XS,PEBBLES_S,PEBBLES_M,PEBBLES_L,PEBBLES_XL,ROBOT_VACUUMING,ROBOT_MOPPING,ROBOT_DISHES,ROBOT_LAUNDRY,ROBOT_IRONING,UV_VISOR_AMBER,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,UV_VISOR_RED,UV_VISOR_YELLOW,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE,PANEL_1X2,PANEL_1X4,PANEL_2X2,PANEL_2X4,PANEL_4X4,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY,SNACKPACK_PISTACHIO
UV_VISOR_ORANGE,0.9938585080396581,0.858819062216154,0.8991727311881833,0.9176050148525561,0.9998685742879706,0.8606899903562104,0.9645653774343164,0.8167339126710087,0.932350938388271,0.843148914881029,0.98399778931312,0.8175139153287244,0.7839801076427947,0.8893096953546272,0.8852006248339728,0.9970758533940763,0.9907204929745521,0.9469206930592621,0.981539179021227,0.9710039755287485,0.8766966080741687,0.8828701143351567,0.7844449023481772,0.8162450713060884,0.8930074118413672,0.7506456717244232,0.8691077783676872,0.0,0.9306130401175033,0.9616141148671317,0.8931885595781981,0.9039660748707612,0.9684782418783203,0.8873114284172596,0.9111286993122837,0.9323430806566936,0.8856266840064577,0.88474422969721,0.9151371717963105,0.9599398392287335,0.9156388566124359,0.9577612500507673,0.851643127826422,0.9322930602725197,0.9742285609711198,0.9944725065742779,0.9782740616191711,0.9718300190773952,0.979878761507667,0.9722346333044475
UV_VISOR_RED,0.9342019971587272,0.7900681289802014,0.9108239417475387,0.8442976126201244,0.9607276738941946,0.8600736468282686,0.9290849987654961,0.8650312875609196,0.8345641340229986,0.7771226334272399,0.9142092682666869,0.6974269721728499,0.9003725877812273,0.9793502099455231,0.7715566676531314,0.944755800532776,0.9843846766161792,0.9734855714810341,0.941340712361907,0.9583561832994884,0.8123241959168235,0.8944654263500164,0.7177104404320871,0.8035082139804774,0.8882409967306704,0.7732286148800126,0.9815637494195222,0.9306130401175033,0.0,0.8589779895796859,0.9512806989277196,0.9240047543191223,0.8574020558674756,0.89154933235258,0.9529969361332883,0.8433518183567962,0.7618978433834982,0.7584646039911048,0.8585194673619547,0.9248781258028708,0.9635947190698864,0.8985708836951474,0.8486801093176176,0.8924297959753806,0.9543123936829799,0.9727004466947682,0.9936329566671056,0.9675037766881249,0.996802568614737,0.9583353300883061
UV_VISOR_YELLOW,0.8850360251223767,0.9484945637124182,0.8784566245320551,0.9278491523600277,0.9860676917073221,0.915654670464725,0.8956442058658136,0.8762367071370837,0.8123220343224604,0.9487850087779908,0.7598622867503574,0.8743037841953464,0.781592147757527,0.8561229807467221,0.8437041010097132,0.9731054324003926,0.9746314709513416,0.9942523645780443,0.9840816295424148,0.9822035893190324,0.9500263999385676,0.9719937855571075,0.858986261395798,0.9424173640201563,0.8757252540376752,0.9350318840010224,0.9131465511214856,0.9616141148671317,0.8589779895796859,0.0,0.9630420894976612,0.9191863133327258,0.9573980999845113,0.9403654989148303,0.9586562551516594,0.7550266502577817,0.9743217884478633,0.8901860189168894,0.9315370650966424,0.963626374772091,0.8207805704161162,0.9109849312119188,0.984841039854022,0.9850508937742769,0.821279849360569,0.9807833004026316,0.9876206045966908,0.981951961820425,0.9908510058011564,0.9648977423767354
TRANSLATOR_ASTRO_BLACK,0.8924311317543561,0.8818993027105946,0.779180762632706,0.8682928045576581,0.9943754944927699,0.7275201566580318,0.9832723360351656,0.8286824374463178,0.944475239649217,0.8508796440848442,0.9739731717193083,0.7832690250383529,0.6705646877753607,0.7688474076826001,0.9085976566502526,0.9613758179186871,0.9813554408881766,0.9353081486540102,0.9817861236655203,0.988629723515654,0.8545775223735773,0.8398746857151105,0.8533541932644697,0.8158377331914048,0.9283750515385006,0.731022870477382,0.7931015381595369,0.8931885595781981,0.9512806989277196,0.9630420894976612,0.0,0.9897448861438504,0.9715364593604504,0.9708149394825838,0.926167131455142,0.9166115615099284,0.7979753034794773,0.9494697194765431,0.8130459634708684,0.9822738745030136,0.9378331006474177,0.9368467718150185,0.8612012295313501,0.7698875263119189,0.9233726446379382,0.9880758783669322,0.997458387105709,0.9422704075152667,0.9644119100639926,0.9711039421827652
TRANSLATOR_ECLIPSE_CHARCOAL,0.9574219249538145,0.9972352494786226,0.9839228317127002,0.9252657458738534,0.9910534978631192,0.9661820683525536,0.8953911902716487,0.8908349330779369,0.90400921644441,0.9873687566354267,0.944178452636697,0.9935108227540016,0.9651952215009401,0.9303859116501325,0.9822756365528289,0.948260387191024,0.9815958661252436,0.9968339542194716,0.9954689410966071,0.9774370540749009,0.9770630283381535,0.9439319161315451,0.9679428337175631,0.9315900728309203,0.9858836125718373,0.9105063034425707,0.8378204512187316,0.9039660748707612,0.9240047543191223,0.9191863133327258,0.9897448861438504,0.0,0.992289630478995,0.9468315102622916,0.9338484016530262,0.8676604140163882,0.9701318960546584,0.9940513575373021,0.9946377260313862,0.910675880301361,0.9722534235428139,0.9856342839443774,0.9687257222737635,0.9511917087593048,0.9895803420393479,0.9868148466537485,0.9693063789425276,0.9561947481806983,0.9722255978960882,0.9788512786573199
TRANSLATOR_GRAPHITE_MIST,0.995167660280367,0.9164580933497561,0.9913850697977789,0.8903074169658771,0.9252692892186642,0.9268333867240613,0.9751342962701379,0.7687742292793313,0.9603273809162208,0.781138522643281,0.924283750099524,0.8061304919729796,0.836076119732462,0.9363704762582693,0.8875585179693886,0.9669942387537798,0.941769129909903,0.9808170622320824,0.9745456713713606,0.9913978577297903,0.8619762061076006,0.8942981527416894,0.79116683973114,0.8431488301205046,0.9749566109422638,0.833731642465902,0.9898310093299882,0.9684782418783203,0.8574020558674756,0.9573980999845113,0.9715364593604504,0.992289630478995,0.0,0.9556577404337474,0.9835994835775473,0.9952329148540338,0.7763148444216555,0.8304442787339529,0.9402573480779476,0.9142577647494319,0.9840966025010031,0.9252004390078101,0.939471598280631,0.860435063946255,0.9678849508313968,0.9949272080897842,0.9939038779222047,0.9595844019454758,0.9475482048803734,0.9761421299762131
TRANSLATOR_SPACE_GRAY,0.9712697957432983,0.8264555015850868,0.919192198823284,0.9963425008311375,0.9805404832857854,0.8948826017869986,0.9500512156855478,0.8994637125288144,0.9469886300071929,0.922171104839,0.8224847892492537,0.7536973429298693,0.9182806707493633,0.9432757800791072,0.7820841117203645,0.9467662810132937,0.9889026736066054,0.9853770762502702,0.9878298058814422,0.9691069703982083,0.9372022506543224,0.9597404932794732,0.7664731266880426,0.8966722965519793,0.9011883513948464,0.7939090712633546,0.901727574887766,0.8873114284172596,0.89154933235258,0.9403654989148303,0.9708149394825838,0.9468315102622916,0.9556577404337474,0.0,0.9039033949509705,0.9519041885027998,0.9228787215516603,0.8996149594625424,0.8791871126235351,0.9787608696594642,0.90156503818147,0.9192052509447322,0.8489987737483627,0.9666424298873879,0.9698182024280956,0.9802526300638613,0.987825346176697,0.9253317046797749,0.939684547422155,0.9243524241838349
TRANSLATOR_VOID_BLUE,0.9614347770086942,0.7565641499749078,0.8435431472523103,0.9725163462479443,0.9576243534313924,0.816860635110551,0.9976750530869702,0.7670969028783958,0.9139977274659623,0.7980798551739744,0.923525298527155,0.7434798267941969,0.7473361563773347,0.8481000641880936,0.9304796237236401,0.9857175681458854,0.9965122150070683,0.9254217576913788,0.9917529370320608,0.9944025557875886,0.8565784515301672,0.8549712611260697,0.8577780766341466,0.9208215250854085,0.9087883037133624,0.7386376180439975,0.9159704333989941,0.9111286993122837,0.9529969361332883,0.9586562551516594,0.926167131455142,0.9338484016530262,0.9835994835775473,0.9039033949509705,0.0,0.9009175983583728,0.895772470790893,0.932877519306988,0.8177364416835461,0.9474961680177644,0.9802013443683925,0.9762217920747998,0.7821984048584769,0.8603567244715282,0.8797516582656413,0.9719670042467121,0.9792742018362159,0.9874779015345563,0.9917660506278921,0.9823139288129746
PANEL_1X2,0.9561883261610636,0.9592539179117684,0.8382916341235035,0.9571595150968926,0.9485468479271335,0.8539234289673956,0.8111960882087345,0.9241877406529215,0.7852157370466397,0.975889439629776,0.7792587955338444,0.9012108805158141,0.8381398399364104,0.8620350222470783,0.8216784794268546,0.9851632009694091,0.9283586146045708,0.9577019888463889,0.9847582847709525,0.9983815804412244,0.9774589717040013,0.9988340395855783,0.8783849175182705,0.8872534422145151,0.9430383415458289,0.9204274571267566,0.8305758773121924,0.9323430806566936,0.8433518183567962,0.7550266502577817,0.9166115615099284,0.8676604140163882,0.9952329148540338,0.9519041885027998,0.9009175983583728,0.0,0.9311544039635784,0.8559351796542478,0.9752269089011942,0.9431945809494786,0.9471132745764367,0.8792312698037016,0.9909380735440974,0.9807829578980807,0.9158453881879135,0.9805405001503041,0.9552290674789561,0.9646001128970924,0.9924317882634464,0.9906206225102319
PANEL_1X4,0.9540871662697845,0.720684254679485,0.9034158067046377,0.7215489785246316,0.896885069386683,0.7746265890641254,0.9177373731941407,0.7420927299195225,0.8572824573645417,0.6429367752355817,0.9766329049423693,0.5248475115457367,0.6392539739126213,0.8205232341547974,0.7353075946718169,0.9565531395732809,0.9951962324955184,0.9734998126239099,0.9872334290617232,0.9849375294806958,0.712204053477858,0.7106398158389929,0.6994738415984306,0.7072732034178659,0.8116569230764411,0.6579876766711384,0.8802400428833066,0.8856266840064577,0.7618978433834982,0.9743217884478633,0.7979753034794773,0.9701318960546584,0.7763148444216555,0.9228787215516603,0.895772470790893,0.9311544039635784,0.0,0.741193564124606,0.7543137924113457,0.8782548095446338,0.8552440947925959,0.8959815465739323,0.7981363381451329,0.6852847596037674,0.9905749574301828,0.9865321998196898,0.9891840884088199,0.9735851015305913,0.9688950657331559,0.98142379637112
PANEL_2X2,0.9511633794513895,0.7655139091194689,0.9594881891289517,0.8749249732072902,0.9204925481160199,0.9199754940114745,0.8462539941680702,0.8136116353592909,0.8298879648431531,0.761114649548712,0.8972133349142432,0.6449041263930968,0.8478501695492844,0.917444145494669,0.722782023528475,0.9818075088461325,0.9532363728243933,0.9570102560371238,0.999971158376155,0.9418220698634078,0.809599216502229,0.8285482979568963,0.6458040131474696,0.737921848962677,0.910199958886607,0.7716501979316879,0.9806154121337081,0.88474422969721,0.7584646039911048,0.8901860189168894,0.9494697194765431,0.9940513575373021,0.8304442787339529,0.8996149594625424,0.932877519306988,0.8559351796542478,0.741193564124606,0.0,0.8321913006451724,0.9629241328771758,0.8819272983556163,0.8638597981982918,0.8542236662605799,0.8556033499646186,0.9335226648026527,0.9601460435662943,0.9571737481338318,0.9875068961948461,0.9906213181511224,0.9556002848083979
PANEL_2X4,0.9702480078238447,0.7297114818742159,0.85881072711309,0.8576481830608185,0.9909026553488768,0.7403474880234348,0.9536135156204223,0.7556223155715651,0.9030689518597967,0.7678062767411211,0.9070342358272655,0.6401546034860313,0.7188920368917713,0.830574632995831,0.8298924072703525,0.988473659805815,0.9435936872959093,0.9518994049824718,0.9967934925939138,0.9996728052816863,0.7944875402705154,0.827477363317512,0.6901892930999649,0.7948453007612353,0.8117527416801885,0.6322785802848041,0.8411765558734567,0.9151371717963105,0.8585194673619547,0.9315370650966424,0.8130459634708684,0.9946377260313862,0.9402573480779476,0.8791871126235351,0.8177364416835461,0.9752269089011942,0.7543137924113457,0.8321913006451724,0.0,0.9697385139405114,0.9524170008783511,0.8594711765439248,0.7138776363103267,0.7593318796792673,0.8893663154549741,0.9960343375960004,0.9809176171160781,0.956583129864414,0.9544143217208545,0.9635862061628019
PANEL_4X4,0.979577053897778,0.9962930525584688,0.9483221418708715,0.9404583979938503,0.8832256849958396,0.959879366246818,0.9997455819604022,0.984323699659565,0.9936409468753085,0.9167991126267327,0.9156192432418896,0.9606068434975251,0.9760803434767511,0.9706202989502424,0.894633939571534,0.9660111094820474,0.949031311749766,0.9669946341213466,0.9784204290486646,0.9917210383744998,0.9382103309632075,0.9139437822530269,0.9585622082798095,0.9716881285416106,0.9918388888615361,0.9211391373948081,0.9802572920254513,0.9599398392287335,0.9248781258028708,0.963626374772091,0.9822738745030136,0.910675880301361,0.9142577647494319,0.9787608696594642,0.9474961680177644,0.9431945809494786,0.8782548095446338,0.9629241328771758,0.9697385139405114,0.0,0.9924067429657332,0.9698657797839224,0.9924336071881373,0.9692872834105544,0.9325918185585083,0.9853615547819831,0.9875618568915394,0.9833634504689188,0.9807314084465689,0.9710450605883247
OXYGEN_SHAKE_CHOCOLATE,0.9072653483966908,0.9139174830529888,0.9666714023217622,0.8702405266258608,0.952272121750018,0.9993696220040721,0.942603381593005,0.9817113169172711,0.8337272091039316,0.954347365924666,0.7808587802840603,0.8089302441919107,0.8973191786920025,0.9955247818559246,0.8149315319547283,0.9783208333869998,0.9402859476295343,0.9674044899544058,0.9354624499706363,0.9725458175616548,0.9313225649991411,0.9512047049942428,0.9035987466117364,0.9099254611816734,0.9796113733653334,0.9544128978303518,0.9654857505404311,0.9156388566124359,0.9635947190698864,0.8207805704161162,0.9378331006474177,0.9722534235428139,0.9840966025010031,0.90156503818147,0.9802013443683925,0.9471132745764367,0.8552440947925959,0.8819272983556163,0.9524170008783511,0.9924067429657332,0.0,0.95439210366433,0.8850056897151434,0.9675152664363714,0.9053819601426849,0.9541577389313399,0.9614126088966058,0.977012008438417,0.9542942820531398,0.9282299663607202
OXYGEN_SHAKE_MINT,0.9508282264836571,0.8379769582690176,0.9183388949206146,0.9434973032881315,0.9193567180939454,0.9879787908743898,0.9190757079448398,0.9141847653954892,0.9351508844206079,0.811160874111871,0.9841986072306496,0.8390047129706029,0.9512145133617459,0.9193472564546783,0.9068216903311829,0.9525208211669076,0.9606925006043517,0.9669089483996094,0.9752616225328752,0.9986036042170985,0.9374896706682737,0.8843389783606008,0.776149727668447,0.9276091876608342,0.994524128588122,0.9204258325162737,0.9844081538127986,0.9577612500507673,0.8985708836951474,0.9109849312119188,0.9368467718150185,0.9856342839443774,0.9252004390078101,0.9192052509447322,0.9762217920747998,0.8792312698037016,0.8959815465739323,0.8638597981982918,0.8594711765439248,0.9698657797839224,0.95439210366433,0.0,0.9134348635728722,0.9278340347538229,0.9643712795966327,0.9916831021966991,0.9722486257863938,0.9864235931656197,0.9752336879723839,0.9441903164814928
OXYGEN_SHAKE_GARLIC,0.9698967132595767,0.6686317297738624,0.8963211260502075,0.9162011900791287,0.9876435934509344,0.7627797412375821,0.9259631983206726,0.74753233152098,0.8753949044904674,0.7640129850623469,0.8447483693632267,0.5554740657013295,0.6998281039141201,0.8066504806269522,0.8030817689915214,0.9502586543769351,0.9711096813995751,0.9835019877681476,0.9761956214717803,0.9991982983497283,0.7824910984642133,0.7946251598198297,0.6781854454408063,0.8104753327968159,0.7179216391182991,0.6006970115399963,0.8291463887120141,0.851643127826422,0.8486801093176176,0.984841039854022,0.8612012295313501,0.9687257222737635,0.939471598280631,0.8489987737483627,0.7821984048584769,0.9909380735440974,0.7981363381451329,0.8542236662605799,0.7138776363103267,0.9924336071881373,0.8850056897151434,0.9134348635728722,0.0,0.7849271088377248,0.8508041934729402,0.9683557197320996,0.9695430403919977,0.990065986481249,0.9685759064192211,0.9083055179116505
OXYGEN_SHAKE_MORNING_BREATH,0.9439071197643755,0.8290322567886038,0.8931859737788165,0.7951634797909234,0.9761848752395631,0.7636009021064494,0.8750089770045268,0.7784962153947111,0.8623762087555913,0.7400583778237124,0.9960781258443807,0.6346510682399935,0.6613976718362087,0.7542550402670986,0.8838861582772573,0.9795555134423685,0.9697181956707587,0.9856905667299041,0.9970693887715466,0.9892197165032468,0.7914164700206494,0.6831583649665847,0.7965159078095388,0.7996183906179586,0.8805670137824403,0.671043541861735,0.8791214272786678,0.9322930602725197,0.8924297959753806,0.9850508937742769,0.7698875263119189,0.9511917087593048,0.860435063946255,0.9666424298873879,0.8603567244715282,0.9807829578980807,0.6852847596037674,0.8556033499646186,0.7593318796792673,0.9692872834105544,0.9675152664363714,0.9278340347538229,0.7849271088377248,0.0,0.9713729097520984,0.9830216455688869,0.9681319822199763,0.990188028607722,0.9965685600310364,0.9601053447174243
OXYGEN_SHAKE_EVENING_BREATH,0.9407771706155252,0.842420253398777,0.9408865379269169,0.9508289923442511,0.8837302825042752,0.9255585178149599,0.9784390763293559,0.8562921070751348,0.8727770209949282,0.9135285439525016,0.996465172753614,0.913198843196253,0.8325079424168811,0.8314865112275684,0.9691575127961894,0.980257972792505,0.9613215468360436,0.9923146682132529,0.9676594953173612,0.9693236157026228,0.9977629747302941,0.966149346623327,0.9711052803282875,0.9474739151117443,0.6744455730699791,0.8852304631370497,0.9050256170949461,0.9742285609711198,0.9543123936829799,0.821279849360569,0.9233726446379382,0.9895803420393479,0.9678849508313968,0.9698182024280956,0.8797516582656413,0.9158453881879135,0.9905749574301828,0.9335226648026527,0.8893663154549741,0.9325918185585083,0.9053819601426849,0.9643712795966327,0.8508041934729402,0.9713729097520984,0.0,0.9585380692002872,0.9449651431362799,0.9738494223280618,0.9888878885974831,0.9950282691260993
SNACKPACK_CHOCOLATE,0.9779805720609093,0.9681277214747596,0.9830886374463913,0.976698856627933,0.9882292844434771,0.9840446497047334,0.953625232730052,0.9943247376410971,0.9943390955344823,0.9748766886381021,0.9955421353052591,0.9950004657346382,0.9898462656911695,0.9944367516234642,0.9689809651983637,0.943004965986265,0.974702710062296,0.9751912293155371,0.9282248243677648,0.9838278157304088,0.9477574948888807,0.9893262768538771,0.9672768469036411,0.990526747070312,0.9932842745837638,0.9852820836982845,0.9969295971636671,0.9944725065742779,0.9727004466947682,0.9807833004026316,0.9880758783669322,0.9868148466537485,0.9949272080897842,0.9802526300638613,0.9719670042467121,0.9805405001503041,0.9865321998196898,0.9601460435662943,0.9960343375960004,0.9853615547819831,0.9541577389313399,0.9916831021966991,0.9683557197320996,0.9830216455688869,0.9585380692002872,0.0,0.1504633537525032,0.9866614650140277,0.9776803074871105,0.9972502242422838
SNACKPACK_VANILLA,0.9736241947229825,0.9798950614644338,0.9884466442641449,0.9970046666713656,0.9936256905363915,0.9748886943212641,0.946899651750247,0.9966610837791058,0.971603966312602,0.9712881595892331,0.986859582289649,0.9926876956260627,0.9749320255126264,0.9929614755755143,0.9673348097681819,0.9559295681386811,0.9568583597340611,0.9579566621914949,0.943162635397989,0.9886957275671994,0.9705214272198224,0.968648592503487,0.9816668342455735,0.997854160481978,0.9919901214184015,0.9875396950314601,0.9765486840819324,0.9782740616191711,0.9936329566671056,0.9876206045966908,0.997458387105709,0.9693063789425276,0.9939038779222047,0.987825346176697,0.9792742018362159,0.9552290674789561,0.9891840884088199,0.9571737481338318,0.9809176171160781,0.9875618568915394,0.9614126088966058,0.9722486257863938,0.9695430403919977,0.9681319822199763,0.9449651431362799,0.1504633537525032,0.0,0.9945187447444505,0.9752148332824295,0.9974114016619006
SNACKPACK_RASPBERRY,0.9823377037873147,0.9980588099677555,0.9368535856640627,0.9967000824134721,0.9577303488185361,0.9551585819334025,0.9912501263249016,0.9809269633858179,0.997410603159804,0.980964514406424,0.988950909303151,0.9886232662935828,0.9914595194028799,0.970768551043662,0.9750969592183129,0.9560942196518009,0.9878374926190409,0.9771654708263106,0.9813248419572669,0.9266246907295554,0.9415215823685907,0.9972592857084372,0.9440801006341427,0.9585236492751649,0.964585088912641,0.976902645633289,0.987406789451825,0.9718300190773952,0.9675037766881249,0.981951961820425,0.9422704075152667,0.9561947481806983,0.9595844019454758,0.9253317046797749,0.9874779015345563,0.9646001128970924,0.9735851015305913,0.9875068961948461,0.956583129864414,0.9833634504689188,0.977012008438417,0.9864235931656197,0.990065986481249,0.990188028607722,0.9738494223280618,0.9866614650140277,0.9945187447444505,0.0,0.15317766168383162,0.3420741832735895
SNACKPACK_STRAWBERRY,0.967029330821218,0.9832233603358587,0.9524511354032611,0.9975729805827047,0.9496153278725558,0.9477868121861185,0.9868382896104462,0.9759680213146904,0.9937048098630716,0.995254665128354,0.9892850893333399,0.986286485878803,0.987585314325109,0.9764177637877902,0.9685520295084553,0.9691939301630192,0.9629292612404166,0.988300886988272,0.9962449814018104,0.9481173077243503,0.9518652783272852,0.9957914071766556,0.9719645780440324,0.9708791756194146,0.9445481014514088,0.9869419037807402,0.9926997772467403,0.979878761507667,0.996802568614737,0.9908510058011564,0.9644119100639926,0.9722255978960882,0.9475482048803734,0.939684547422155,0.9917660506278921,0.9924317882634464,0.9688950657331559,0.9906213181511224,0.9544143217208545,0.9807314084465689,0.9542942820531398,0.9752336879723839,0.9685759064192211,0.9965685600310364,0.9888878885974831,0.9776803074871105,0.9752148332824295,0.15317766168383162,0.0,0.1908921465533463
SNACKPACK_PISTACHIO,0.9823495820506638,0.9270649428411474,0.954958102198647,0.9505060884020125,0.9565575288765926,0.9900757953313348,0.9773146005746085,0.950150651566822,0.9615420652789792,0.9468512510433306,0.9857533292805707,0.9144573849805496,0.9442655384781893,0.9614107833287541,0.921884051541629,0.9933989805301596,0.9787518653418931,0.9922948388179174,0.9833312817226786,0.9440978579413308,0.9052699242548985,0.9862524877417546,0.9181078276995848,0.9510850922362764,0.9200138348204769,0.9275142534062084,0.9455631097019396,0.9722346333044475,0.9583353300883061,0.9648977423767354,0.9711039421827652,0.9788512786573199,0.9761421299762131,0.9243524241838349,0.9823139288129746,0.9906206225102319,0.98142379637112,0.9556002848083979,0.9635862061628019,0.9710450605883247,0.9282299663607202,0.9441903164814928,0.9083055179116505,0.9601053447174243,0.9950282691260993,0.9972502242422838,0.9974114016619006,0.3420741832735895,0.1908921465533463,0.0
