predictor,family,leg,lag,mean_corr,min_corr,max_corr,n_days,sign_stable,abs_mean
mid,SNACKPACK,SNACKPACK_STRAWBERRY,4,0.0023545128966070985,-0.004219779387763026,0.010851330622233996,3,False,0.0023545128966070985
mid,SNACKPACK,SNACKPACK_STRAWBERRY,5,0.006010139312564967,-0.0013097462533070944,0.01126668234293835,3,False,0.006010139312564967
mid,SNACKPACK,SNACKPACK_VANILLA,1,-0.028695595057184622,-0.032617599322874995,-0.024787622415572905,3,True,0.028695595057184622
mid,SNACKPACK,SNACKPACK_VANILLA,2,-0.0008913082732445935,-0.01019736053198309,0.008399251837591918,3,False,0.0008913082732445935
mid,SNACKPACK,SNACKPACK_VANILLA,3,0.0026756718428745884,-0.0074032420345901085,0.013996399738263377,3,False,0.0026756718428745884
mid,SNACKPACK,SNACKPACK_VANILLA,4,0.0015788256979471342,-0.00962456344187439,0.01092705511934034,3,False,0.0015788256979471342
mid,SNACKPACK,SNACKPACK_VANILLA,5,0.004600842055506043,-0.006562023223396744,0.011373701249325274,3,False,0.004600842055506043
mid,TRANSLATOR,TRANSLATOR_ASTRO_BLACK,1,0.0034860291501843162,-0.0036604001609853764,0.010641094962530226,3,False,0.0034860291501843162
mid,TRANSLATOR,TRANSLATOR_ASTRO_BLACK,2,-0.002835061175559036,-0.005944501474710655,0.00022270298489493172,3,False,0.002835061175559036
mid,TRANSLATOR,TRANSLATOR_ASTRO_BLACK,3,0.004260973938038135,-0.020928702669520734,0.028121709380652272,3,False,0.004260973938038135
mid,TRANSLATOR,TRANSLATOR_ASTRO_BLACK,4,0.015716263013851414,0.008441284772495629,0.02728022255003435,3,True,0.015716263013851414
mid,TRANSLATOR,TRANSLATOR_ASTRO_BLACK,5,-0.008824063955409668,-0.017273119257831992,0.005679838850986775,3,False,0.008824063955409668
mid,TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,1,0.003040664754082431,-0.004706560352443488,0.01204587156257007,3,False,0.003040664754082431
mid,TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,2,0.0009471059389072499,-0.005886728451194638,0.005286924414035554,3,False,0.0009471059389072499
mid,TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,3,0.00887672047955058,0.0037343307423380154,0.019156469795926372,3,True,0.00887672047955058
mid,TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,4,-0.002853282078082339,-0.010098373545115957,0.002229511601894257,3,False,0.002853282078082339
mid,TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,5,-0.0006765647258539179,-0.006758738129353019,0.003629057364875298,3,False,0.0006765647258539179
mid,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,1,-0.004125611157706665,-0.017865965594196828,0.003314264753341878,3,False,0.004125611157706665
mid,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,2,-0.002539789608504581,-0.023670774934603872,0.008467199185068613,3,False,0.002539789608504581
mid,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,3,-0.0003929337013579507,-0.008829121914777674,0.012119151594145405,3,False,0.0003929337013579507
mid,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,4,0.004658519814811646,-0.002523002549643019,0.01484865008790269,3,False,0.004658519814811646
mid,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,5,-0.007053518728606988,-0.023846684550552402,0.005774723005329476,3,False,0.007053518728606988
mid,TRANSLATOR,TRANSLATOR_SPACE_GRAY,1,-0.018475830657193933,-0.03188235187689764,-0.003589170897800724,3,True,0.018475830657193933
mid,TRANSLATOR,TRANSLATOR_SPACE_GRAY,2,-0.009893063169953961,-0.014764501192534947,-0.005510204712432301,3,True,0.009893063169953961
mid,TRANSLATOR,TRANSLATOR_SPACE_GRAY,3,0.0030771275654819623,-0.0076534321370973725,0.009105318799856587,3,False,0.0030771275654819623
mid,TRANSLATOR,TRANSLATOR_SPACE_GRAY,4,0.004775048542194152,-0.0030357579649041215,0.01621547403945136,3,False,0.004775048542194152
mid,TRANSLATOR,TRANSLATOR_SPACE_GRAY,5,0.004531227164687141,0.0020713651370941498,0.005771997486586616,3,True,0.004531227164687141
mid,TRANSLATOR,TRANSLATOR_VOID_BLUE,1,-0.006443057921600384,-0.02216785284707895,0.005670702319415753,3,False,0.006443057921600384
mid,TRANSLATOR,TRANSLATOR_VOID_BLUE,2,0.0023487772458364504,-0.010489809845319484,0.012179363269986095,3,False,0.0023487772458364504
mid,TRANSLATOR,TRANSLATOR_VOID_BLUE,3,0.0004797327459672247,-0.018092646520803217,0.012336386975196683,3,False,0.0004797327459672247
mid,TRANSLATOR,TRANSLATOR_VOID_BLUE,4,-0.0025230818595208685,-0.009162244394174238,0.0017592984057927022,3,False,0.0025230818595208685
mid,TRANSLATOR,TRANSLATOR_VOID_BLUE,5,0.0016870739170776587,-0.005306466166376595,0.008742098298741192,3,False,0.0016870739170776587
mid,UV_VISOR,UV_VISOR_AMBER,1,-0.011528895920440487,-0.015536077963173406,-0.00683317858124947,3,True,0.011528895920440487
mid,UV_VISOR,UV_VISOR_AMBER,2,0.005577834922291445,-0.0032211895783583687,0.014823189601627233,3,False,0.005577834922291445
mid,UV_VISOR,UV_VISOR_AMBER,3,0.003880097507625959,-0.014815573623639585,0.02411195251875593,3,False,0.003880097507625959
mid,UV_VISOR,UV_VISOR_AMBER,4,0.006439126493034494,-0.005958725732010464,0.016606141794948577,3,False,0.006439126493034494
mid,UV_VISOR,UV_VISOR_AMBER,5,-0.012231690448987267,-0.022285252315702067,-0.001696638850011023,3,True,0.012231690448987267
mid,UV_VISOR,UV_VISOR_MAGENTA,1,-0.004608901856173773,-0.00994882104864607,0.0008395279703548373,3,False,0.004608901856173773
mid,UV_VISOR,UV_VISOR_MAGENTA,2,0.003472784514846333,-0.004708729287085802,0.013272844965305395,3,False,0.003472784514846333
mid,UV_VISOR,UV_VISOR_MAGENTA,3,-0.007386755122724798,-0.018097987130644116,0.0057517710634017215,3,False,0.007386755122724798
mid,UV_VISOR,UV_VISOR_MAGENTA,4,0.00947843253161498,0.002679039995920232,0.01728783394326248,3,True,0.00947843253161498
mid,UV_VISOR,UV_VISOR_MAGENTA,5,0.0005804896099932933,-0.0016071135554628611,0.0042150291677174245,3,False,0.0005804896099932933
mid,UV_VISOR,UV_VISOR_ORANGE,1,-0.004207079588651424,-0.015009917404381712,0.00276105845023513,3,False,0.004207079588651424
mid,UV_VISOR,UV_VISOR_ORANGE,2,-0.004069174488411466,-0.01394364071276307,0.005552544042546592,3,False,0.004069174488411466
mid,UV_VISOR,UV_VISOR_ORANGE,3,-9.571311595889687e-05,-0.00799249380969401,0.014579194921692669,3,False,9.571311595889687e-05
mid,UV_VISOR,UV_VISOR_ORANGE,4,-0.006443868090194573,-0.00986714986419572,-0.00336734247289586,3,True,0.006443868090194573
mid,UV_VISOR,UV_VISOR_ORANGE,5,-0.0043619969111515005,-0.009701420283077486,0.0010287855101918258,3,False,0.0043619969111515005
mid,UV_VISOR,UV_VISOR_RED,1,-0.012755217278544353,-0.01671848746861981,-0.005094167275328655,3,True,0.012755217278544353
mid,UV_VISOR,UV_VISOR_RED,2,0.009331986264546658,-0.0045972844654957445,0.019995817715881763,3,False,0.009331986264546658
mid,UV_VISOR,UV_VISOR_RED,3,-0.009983473510009638,-0.017388060847621716,0.0007436513912224126,3,False,0.009983473510009638
mid,UV_VISOR,UV_VISOR_RED,4,0.0021984611049538478,-0.010065553533055192,0.011811225534076144,3,False,0.0021984611049538478
mid,UV_VISOR,UV_VISOR_RED,5,0.004087584762127363,0.0001850130443291522,0.008760478861849347,3,True,0.004087584762127363
mid,UV_VISOR,UV_VISOR_YELLOW,1,-0.0038227715120936704,-0.008812872746466822,0.0030344088525046963,3,False,0.0038227715120936704
mid,UV_VISOR,UV_VISOR_YELLOW,2,-0.0024156030799589623,-0.0037525465165703974,-0.0016050222701494182,3,True,0.0024156030799589623
mid,UV_VISOR,UV_VISOR_YELLOW,3,-0.002140363534694069,-0.009986265982464736,0.0034165203233983057,3,False,0.002140363534694069
mid,UV_VISOR,UV_VISOR_YELLOW,4,0.0025883063311356734,-0.0053318640591071085,0.0074745035272579695,3,False,0.0025883063311356734
mid,UV_VISOR,UV_VISOR_YELLOW,5,0.0031711085741706335,-0.004111197288314242,0.0145706861446694,3,False,0.0031711085741706335
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,1,-0.003637869377600598,-0.0225894777667345,0.008925379326829713,3,False,0.003637869377600598
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,2,-0.003548479152414512,-0.013454815263507896,0.005080278266821893,3,False,0.003548479152414512
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,3,0.000302627913561719,-0.003604657595620689,0.003659910351488772,3,False,0.000302627913561719
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,4,0.004729683361966987,0.004114652156714394,0.005232644574437906,3,True,0.004729683361966987
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,5,0.004014660975610577,-0.009650964211598423,0.02321974151261397,3,False,0.004014660975610577
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,1,-0.002888583557185453,-0.004632878800539783,-0.0018221604805623356,3,True,0.002888583557185453
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,2,0.0003187123044236838,-0.010263628041482875,0.006056831883354219,3,False,0.0003187123044236838
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,3,-0.0013864047452751933,-0.01595756557603183,0.008888668355797626,3,False,0.0013864047452751933
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,4,0.0037206496031863857,-0.005577726146005877,0.011210220504628964,3,False,0.0037206496031863857
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,5,-0.000458320930283352,-0.00963392154851037,0.004549011036813767,3,False,0.000458320930283352
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,1,-0.0008739406790427854,-0.008938141087805147,0.010311049912055266,3,False,0.0008739406790427854
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,2,-0.00966382206319609,-0.01499431909070631,0.0004723417500846592,3,False,0.00966382206319609
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,3,0.002318369268668498,-0.01530224281893696,0.01998417328802181,3,False,0.002318369268668498
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,4,-0.004390216989988253,-0.014869745027982441,0.004225132148089274,3,False,0.004390216989988253
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,5,0.009058861577323498,0.004945198916973176,0.016271607839233263,3,True,0.009058861577323498
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,1,-0.006025849919051473,-0.023611976717077415,0.0060525783255193305,3,False,0.006025849919051473
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2,-0.0035437843138116966,-0.01701560800755192,0.011703692643052243,3,False,0.0035437843138116966
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,3,0.0014166994914773265,-0.0037274859360484163,0.008064764979129502,3,False,0.0014166994914773265
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,4,0.008272538368727619,0.0022502337098868775,0.0162499205970644,3,True,0.008272538368727619
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,5,0.0003564399812611982,-0.005668426410248749,0.009977105436076154,3,False,0.0003564399812611982
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,1,-0.0034270076742194365,-0.005341776579785035,-0.0019067959731044056,3,True,0.0034270076742194365
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,2,-0.006894053345009535,-0.010883982629350848,-0.004598821203366554,3,True,0.006894053345009535
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,3,0.003198676290772594,-0.013217639190072291,0.012923130011518394,3,False,0.003198676290772594
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,4,-0.00022458764423677734,-0.0018593609115798656,0.0023314699645487174,3,False,0.00022458764423677734
ofi,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,5,-0.007625850188049167,-0.012520489072259146,7.835817870647912e-05,3,False,0.007625850188049167
ofi,MICROCHIP,MICROCHIP_CIRCLE,1,-0.00029122664711711603,-0.010181085170398695,0.009021940743881263,3,False,0.00029122664711711603
ofi,MICROCHIP,MICROCHIP_CIRCLE,2,0.004592570440044697,-0.0027838939535485938,0.015022588685598779,3,False,0.004592570440044697
ofi,MICROCHIP,MICROCHIP_CIRCLE,3,-0.009658913422874837,-0.01647164919260818,-0.005220144191541136,3,True,0.009658913422874837
ofi,MICROCHIP,MICROCHIP_CIRCLE,4,0.000889349865355755,-0.006391010278628243,0.006554107353991766,3,False,0.000889349865355755
ofi,MICROCHIP,MICROCHIP_CIRCLE,5,-0.0013121827198586183,-0.011101406061344972,0.0060567232092023655,3,False,0.0013121827198586183
ofi,MICROCHIP,MICROCHIP_OVAL,1,-0.008735744254482971,-0.015685583866646046,0.0006994611248721093,3,False,0.008735744254482971
ofi,MICROCHIP,MICROCHIP_OVAL,2,0.00522491507629103,-0.0010876619941648492,0.012842305566831328,3,False,0.00522491507629103
ofi,MICROCHIP,MICROCHIP_OVAL,3,0.0033099679493630587,-0.005404119056551141,0.015871326041359355,3,False,0.0033099679493630587
ofi,MICROCHIP,MICROCHIP_OVAL,4,0.0011640377170691802,-0.005173393354069889,0.005703114038800952,3,False,0.0011640377170691802
ofi,MICROCHIP,MICROCHIP_OVAL,5,-0.0004155861992494927,-0.01313300430378276,0.007844884334176558,3,False,0.0004155861992494927
ofi,MICROCHIP,MICROCHIP_RECTANGLE,1,0.0012030045852053541,-0.012316442277960757,0.017018299948188428,3,False,0.0012030045852053541
ofi,MICROCHIP,MICROCHIP_RECTANGLE,2,-0.008541821903766482,-0.010842621420667463,-0.006155689690084372,3,True,0.008541821903766482
ofi,MICROCHIP,MICROCHIP_RECTANGLE,3,0.007133223328249995,-0.004171595529403808,0.020553968384971668,3,False,0.007133223328249995
ofi,MICROCHIP,MICROCHIP_RECTANGLE,4,0.012038139621370167,-0.0027412903832329614,0.019518700688376286,3,False,0.012038139621370167
ofi,MICROCHIP,MICROCHIP_RECTANGLE,5,-0.0009878009947777912,-0.009740355937886417,0.005117359866504875,3,False,0.0009878009947777912
ofi,MICROCHIP,MICROCHIP_SQUARE,1,0.0017431729864211768,-0.015905183577248762,0.01730950969550931,3,False,0.0017431729864211768
ofi,MICROCHIP,MICROCHIP_SQUARE,2,0.0024154655822945996,-0.0045082779327801845,0.006889604407911584,3,False,0.0024154655822945996
ofi,MICROCHIP,MICROCHIP_SQUARE,3,-0.005459280192003101,-0.012383986723475387,0.0012525582929963997,3,False,0.005459280192003101
ofi,MICROCHIP,MICROCHIP_SQUARE,4,-0.005806717991708733,-0.020089042752035137,0.0028357054365711096,3,False,0.005806717991708733
ofi,MICROCHIP,MICROCHIP_SQUARE,5,-0.0112715567259113,-0.015561253176471035,-0.004056156115813333,3,True,0.0112715567259113
ofi,MICROCHIP,MICROCHIP_TRIANGLE,1,-0.005939381161297483,-0.009188289298726945,-9.774955853675057e-05,3,True,0.005939381161297483
ofi,MICROCHIP,MICROCHIP_TRIANGLE,2,-0.0028540550735663764,-0.010582781325801456,0.004370965618906641,3,False,0.0028540550735663764
ofi,MICROCHIP,MICROCHIP_TRIANGLE,3,0.005619231432675908,0.0016750800050977714,0.008370526611796929,3,True,0.005619231432675908
ofi,MICROCHIP,MICROCHIP_TRIANGLE,4,-0.005841811408222953,-0.017731607490008197,0.008070140296443219,3,False,0.005841811408222953
ofi,MICROCHIP,MICROCHIP_TRIANGLE,5,0.0009956812485593448,-0.0035729835548752916,0.0063850401547111526,3,False,0.0009956812485593448
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,1,0.0040150384163004805,-0.0040582054609605255,0.009048626431766094,3,False,0.0040150384163004805
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,2,-0.00046059987276133733,-0.004402206850049931,0.004479429941732157,3,False,0.00046059987276133733
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,0.0009368546831909184,-0.006774343683908575,0.007649529319371896,3,False,0.0009368546831909184
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,-0.012020872308770471,-0.019720326964133197,-0.008095302548179145,3,True,0.012020872308770471
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,5,-0.0012082048810044786,-0.018026256849195996,0.016350383928985038,3,False,0.0012082048810044786
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,1,-0.004155834231992624,-0.012092096012303486,0.0010776295819699534,3,False,0.004155834231992624
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,0.007579226421173442,-0.009979994234623736,0.022970381300375136,3,False,0.007579226421173442
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,3,-0.008804374550333767,-0.024467906507852587,0.0016736161060113956,3,False,0.008804374550333767
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,4,0.0003071097928018706,-0.014487689317085712,0.012207646794917017,3,False,0.0003071097928018706
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,5,-0.008630771895405872,-0.015634160971157378,-0.0036406464786203456,3,True,0.008630771895405872
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,1,0.005533602543250314,0.0010512032212437728,0.011994130304053,3,True,0.005533602543250314
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,0.006454795445173914,-0.002265037601516865,0.02230014070601556,3,False,0.006454795445173914
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,0.009484673899039502,0.005145015754567388,0.01545035079068063,3,True,0.009484673899039502
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,-0.011267465495587499,-0.020904438536698825,-0.0037506849121493498,3,True,0.011267465495587499
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,5,-0.0020516256832252048,-0.02786929036121681,0.023041031179082832,3,False,0.0020516256832252048
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,1,-0.0016544454161954584,-0.004801090277021498,0.0032170108450138334,3,False,0.0016544454161954584
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,0.015016935572116844,0.01201069256162852,0.01957976932897245,3,True,0.015016935572116844
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,3,-0.003241953336606842,-0.006243190521107713,-0.0016255245695593421,3,True,0.003241953336606842
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,4,-0.0066677851877638625,-0.00932309409710204,-0.004702509055466263,3,True,0.0066677851877638625
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,5,-0.003625801429427101,-0.00554751089220345,-0.0012887898205738264,3,True,0.003625801429427101
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,1,-0.0009114309876401844,-0.005530813382284708,0.008206019674847544,3,False,0.0009114309876401844
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,2,0.0012793534089502315,-0.000421180979188826,0.004006117325691167,3,False,0.0012793534089502315
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,3,0.007429755500602416,-0.0012378919801237236,0.011893242054108345,3,False,0.007429755500602416
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,4,0.007038984083304112,0.001966223753426272,0.01342319041360502,3,True,0.007038984083304112
ofi,OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,5,0.0031220643152339842,-0.010700189035473661,0.015670215612381803,3,False,0.0031220643152339842
ofi,PANEL,PANEL_1X2,1,0.0030182630662212856,-0.00834499078427436,0.017249594318640343,3,False,0.0030182630662212856
ofi,PANEL,PANEL_1X2,2,0.001121901328623323,-0.004071453378293962,0.008241200309631111,3,False,0.001121901328623323
ofi,PANEL,PANEL_1X2,3,-0.0004765594835475194,-0.008490973609146562,0.010281892526368927,3,False,0.0004765594835475194
ofi,PANEL,PANEL_1X2,4,0.012735354915904348,-0.0008616818993871135,0.019962492984599182,3,False,0.012735354915904348
ofi,PANEL,PANEL_1X2,5,0.0059577249747578345,0.005146299679975901,0.007073167505095983,3,True,0.0059577249747578345
ofi,PANEL,PANEL_1X4,1,-0.0014917159633366526,-0.008583059737537197,0.002349733364298584,3,False,0.0014917159633366526
ofi,PANEL,PANEL_1X4,2,-0.009844429991770397,-0.01363353321288578,-0.004850706508938592,3,True,0.009844429991770397
ofi,PANEL,PANEL_1X4,3,-0.007254867712856786,-0.015290036953992317,0.005922304983489394,3,False,0.007254867712856786
ofi,PANEL,PANEL_1X4,4,0.0014155237306512428,-0.003608839008489884,0.00912160061914767,3,False,0.0014155237306512428
ofi,PANEL,PANEL_1X4,5,0.004377617358464256,0.00046169125454781346,0.010468926928662293,3,True,0.004377617358464256
ofi,PANEL,PANEL_2X2,1,0.005412925212009267,0.002159520136005528,0.009850640518378426,3,True,0.005412925212009267
ofi,PANEL,PANEL_2X2,2,-0.011370636681606103,-0.03653051752510611,0.018146622001677312,3,False,0.011370636681606103
ofi,PANEL,PANEL_2X2,3,-0.00319111782018796,-0.018256005987825983,0.008557506400280331,3,False,0.00319111782018796
ofi,PANEL,PANEL_2X2,4,0.005351149792733941,-0.004461773308829467,0.01057206583050593,3,False,0.005351149792733941
ofi,PANEL,PANEL_2X2,5,-0.0013214673377183975,-0.016154535475016534,0.007136205138815863,3,False,0.0013214673377183975
ofi,PANEL,PANEL_2X4,1,0.003518591820479429,-0.0072810681307673665,0.010125847197412614,3,False,0.003518591820479429
ofi,PANEL,PANEL_2X4,2,0.004328956425518037,0.001527722229408653,0.007963231558129431,3,True,0.004328956425518037
ofi,PANEL,PANEL_2X4,3,0.0005448279638334209,-0.002139355379884734,0.003205497974957679,3,False,0.0005448279638334209
ofi,PANEL,PANEL_2X4,4,-0.0019007811002699534,-0.010454554283469019,0.007812999235954146,3,False,0.0019007811002699534
ofi,PANEL,PANEL_2X4,5,0.004217205198587174,0.000603144650050636,0.008049969819858721,3,True,0.004217205198587174
ofi,PANEL,PANEL_4X4,1,0.0041954006973160055,-0.003616401105115212,0.010696562618648276,3,False,0.0041954006973160055
ofi,PANEL,PANEL_4X4,2,-0.010470631945537837,-0.022980284154566304,-0.001361172064575619,3,True,0.010470631945537837
ofi,PANEL,PANEL_4X4,3,-0.006157598808558896,-0.012844928977373242,0.004280427424661887,3,False,0.006157598808558896
ofi,PANEL,PANEL_4X4,4,-0.014134139181874582,-0.023213202016242548,-0.002805587499671943,3,True,0.014134139181874582
ofi,PANEL,PANEL_4X4,5,0.002314718916288687,-0.008730081937258173,0.013624121306686398,3,False,0.002314718916288687
ofi,PEBBLES,PEBBLES_L,1,0.008124408139979953,0.00782501311715118,0.008532663560939529,3,True,0.008124408139979953
ofi,PEBBLES,PEBBLES_L,2,0.0026842530178539607,-0.007298472512618034,0.014829446689294392,3,False,0.0026842530178539607
ofi,PEBBLES,PEBBLES_L,3,-0.002440599627910148,-0.009872244318832182,0.008308254720523498,3,False,0.002440599627910148
ofi,PEBBLES,PEBBLES_L,4,-0.003499715198515505,-0.012790343259757008,0.009072431232664574,3,False,0.003499715198515505
ofi,PEBBLES,PEBBLES_L,5,0.00808341840967705,-0.00032359432709133255,0.013057649312138628,3,False,0.00808341840967705
ofi,PEBBLES,PEBBLES_M,1,0.009717460069764252,0.005549840724207865,0.014641865397121088,3,True,0.009717460069764252
ofi,PEBBLES,PEBBLES_M,2,0.0018263340468212012,-0.0063112568379465345,0.006876031103389816,3,False,0.0018263340468212012
ofi,PEBBLES,PEBBLES_M,3,0.007290116560538284,-0.0010105753405582252,0.011566059871317688,3,False,0.007290116560538284
ofi,PEBBLES,PEBBLES_M,4,0.008820370379575471,0.002977469106617135,0.013556153912138656,3,True,0.008820370379575471
ofi,PEBBLES,PEBBLES_M,5,0.004214949148795548,-0.006459532899105287,0.02275486928278871,3,False,0.004214949148795548
ofi,PEBBLES,PEBBLES_S,1,-0.004435240522999196,-0.006863018169336906,-0.001970849653481522,3,True,0.004435240522999196
ofi,PEBBLES,PEBBLES_S,2,0.0012307883585557895,-0.0035656912462364524,0.010040544887543962,3,False,0.0012307883585557895
ofi,PEBBLES,PEBBLES_S,3,-0.0015364832814650543,-0.00818829325230166,0.007175172267061127,3,False,0.0015364832814650543
ofi,PEBBLES,PEBBLES_S,4,-0.001584391863931882,-0.0029034470105354366,0.0003695681160109578,3,False,0.001584391863931882
ofi,PEBBLES,PEBBLES_S,5,-0.000613487999207238,-0.00556387916855704,0.006188711578580126,3,False,0.000613487999207238
ofi,PEBBLES,PEBBLES_XL,1,-0.004856687365437916,-0.010805114623423508,-0.0013462997703448149,3,True,0.004856687365437916
ofi,PEBBLES,PEBBLES_XL,2,-0.0005114208894960044,-0.010415170236303818,0.006138593784932268,3,False,0.0005114208894960044
ofi,PEBBLES,PEBBLES_XL,3,2.876776655496642e-06,-0.008407651043390372,0.008269672182552028,3,False,2.876776655496642e-06
ofi,PEBBLES,PEBBLES_XL,4,-0.003483109479407048,-0.010504368184669101,0.002859126714841456,3,False,0.003483109479407048
ofi,PEBBLES,PEBBLES_XL,5,-0.008552787289204816,-0.02208974998964112,0.003945187903925819,3,False,0.008552787289204816
ofi,PEBBLES,PEBBLES_XS,1,-0.0049239262508199355,-0.01161331441279255,0.004999406069275168,3,False,0.0049239262508199355
ofi,PEBBLES,PEBBLES_XS,2,-0.0005524201457949313,-0.01063019578568082,0.01014466686737153,3,False,0.0005524201457949313
ofi,PEBBLES,PEBBLES_XS,3,-0.005831691478703084,-0.014247303436991262,-0.0004094118521614248,3,True,0.005831691478703084
ofi,PEBBLES,PEBBLES_XS,4,0.0021472299630898336,-0.0033097510184035596,0.011860717869128238,3,False,0.0021472299630898336
ofi,PEBBLES,PEBBLES_XS,5,0.006656171961412289,0.004115558622581954,0.009423196717235863,3,True,0.006656171961412289
ofi,ROBOT,ROBOT_DISHES,1,0.0026012487991970046,-0.007485466997297856,0.01609807100833197,3,False,0.0026012487991970046
ofi,ROBOT,ROBOT_DISHES,2,0.002470803088137166,-0.0010586094785347215,0.008212982572085225,3,False,0.002470803088137166
ofi,ROBOT,ROBOT_DISHES,3,0.003891900909141861,-0.010214872963720341,0.02600547340535668,3,False,0.003891900909141861
ofi,ROBOT,ROBOT_DISHES,4,0.01213691272576825,0.0022617317141928692,0.017649297523963037,3,True,0.01213691272576825
ofi,ROBOT,ROBOT_DISHES,5,-0.00025909850823517804,-0.01274105109379201,0.016043665573974433,3,False,0.00025909850823517804
ofi,ROBOT,ROBOT_IRONING,1,-0.004774860761870268,-0.00630055416764811,-0.0031368772244136185,3,True,0.004774860761870268
ofi,ROBOT,ROBOT_IRONING,2,-0.0037789203453972016,-0.009816271252121834,0.003593124947346931,3,False,0.0037789203453972016
ofi,ROBOT,ROBOT_IRONING,3,-0.00048914134328466,-0.0034228608447541796,0.0034010172694021097,3,False,0.00048914134328466
ofi,ROBOT,ROBOT_IRONING,4,0.011657551315479622,0.008917327744630476,0.014135703307828205,3,True,0.011657551315479622
