leader,follower,lag,corr
OXYGEN_SHAKE,PEBBLES,11,0.001343591471232811
OXYGEN_SHAKE,PEBBLES,12,-0.020542237451437052
OXYGEN_SHAKE,PEBBLES,13,0.020981375386958784
OXYGEN_SHAKE,PEBBLES,14,-0.0061786969734904515
OXYGEN_SHAKE,PEBBLES,15,0.005068134104779174
OXYGEN_SHAKE,PEBBLES,16,0.0034645580978063203
OXYGEN_SHAKE,PEBBLES,17,-0.004024442391892662
OXYGEN_SHAKE,PEBBLES,18,-0.002053956236954635
OXYGEN_SHAKE,PEBBLES,19,0.002256689211821722
OXYGEN_SHAKE,PEBBLES,20,0.0005621228741566467
OXYGEN_SHAKE,PEBBLES,21,-0.0021884121039132424
OXYGEN_SHAKE,PEBBLES,22,0.0015745497449205102
OXYGEN_SHAKE,PEBBLES,23,-0.004858966526231135
OXYGEN_SHAKE,PEBBLES,24,-0.006522572835181216
OXYGEN_SHAKE,PEBBLES,25,0.015187293023911414
OXYGEN_SHAKE,PEBBLES,26,-0.004695718380915812
OXYGEN_SHAKE,PEBBLES,27,0.006641537466368873
OXYGEN_SHAKE,PEBBLES,28,-0.007140245287922923
OXYGEN_SHAKE,PEBBLES,29,-0.0036338048594478202
OXYGEN_SHAKE,PEBBLES,30,0.005053617408848746
OXYGEN_SHAKE,ROBOT,-30,0.0016329514522996319
OXYGEN_SHAKE,ROBOT,-29,0.0034101185484752233
OXYGEN_SHAKE,ROBOT,-28,-0.004137775549339883
OXYGEN_SHAKE,ROBOT,-27,0.011629448216602598
OXYGEN_SHAKE,ROBOT,-26,0.0004165265629320429
OXYGEN_SHAKE,ROBOT,-25,0.0013551411634187584
OXYGEN_SHAKE,ROBOT,-24,0.0014101540737544334
OXYGEN_SHAKE,ROBOT,-23,-0.0012492000458020943
OXYGEN_SHAKE,ROBOT,-22,-0.0022745326892638566
OXYGEN_SHAKE,ROBOT,-21,0.0008299838760492565
OXYGEN_SHAKE,ROBOT,-20,0.009617689762697942
OXYGEN_SHAKE,ROBOT,-19,-0.0017730976115069269
OXYGEN_SHAKE,ROBOT,-18,0.004801855068147199
OXYGEN_SHAKE,ROBOT,-17,-0.004504059194564192
OXYGEN_SHAKE,ROBOT,-16,-0.00759076677401945
OXYGEN_SHAKE,ROBOT,-15,-0.0034332144616852816
OXYGEN_SHAKE,ROBOT,-14,0.004265410617614319
OXYGEN_SHAKE,ROBOT,-13,-0.0067668739351350714
OXYGEN_SHAKE,ROBOT,-12,-0.0019466003272846854
OXYGEN_SHAKE,ROBOT,-11,0.002028752016182579
OXYGEN_SHAKE,ROBOT,-10,-0.007718580417529928
OXYGEN_SHAKE,ROBOT,-9,-0.0062960219867094006
OXYGEN_SHAKE,ROBOT,-8,0.007072339945304359
OXYGEN_SHAKE,ROBOT,-7,-0.0043715501837318736
OXYGEN_SHAKE,ROBOT,-6,0.004168328977279097
OXYGEN_SHAKE,ROBOT,-5,-0.009830533936922174
OXYGEN_SHAKE,ROBOT,-4,0.005164647415006909
OXYGEN_SHAKE,ROBOT,-3,0.0014142858345406292
OXYGEN_SHAKE,ROBOT,-2,-0.004280713907365601
OXYGEN_SHAKE,ROBOT,-1,-0.007678178050489232
OXYGEN_SHAKE,ROBOT,1,-0.008330635792432223
OXYGEN_SHAKE,ROBOT,2,0.0011107728149910604
OXYGEN_SHAKE,ROBOT,3,0.0013596578138981396
OXYGEN_SHAKE,ROBOT,4,0.008079350383449962
OXYGEN_SHAKE,ROBOT,5,0.00481415417571083
OXYGEN_SHAKE,ROBOT,6,-0.014230170779565059
OXYGEN_SHAKE,ROBOT,7,0.004940371542292768
OXYGEN_SHAKE,ROBOT,8,0.006800032787685581
OXYGEN_SHAKE,ROBOT,9,-0.006531493128430878
OXYGEN_SHAKE,ROBOT,10,-0.0050697140851490245
OXYGEN_SHAKE,ROBOT,11,-0.004746023283087684
OXYGEN_SHAKE,ROBOT,12,0.004809396671456672
OXYGEN_SHAKE,ROBOT,13,0.008170559594669731
OXYGEN_SHAKE,ROBOT,14,-0.002928240418251436
OXYGEN_SHAKE,ROBOT,15,0.005494451306141381
OXYGEN_SHAKE,ROBOT,16,-0.0018904281903968391
OXYGEN_SHAKE,ROBOT,17,0.0031044433965829754
OXYGEN_SHAKE,ROBOT,18,-0.003098809245094705
OXYGEN_SHAKE,ROBOT,19,0.010199016366967236
OXYGEN_SHAKE,ROBOT,20,0.001438245676140174
OXYGEN_SHAKE,ROBOT,21,0.006924795900952963
OXYGEN_SHAKE,ROBOT,22,-0.0010032936859044042
OXYGEN_SHAKE,ROBOT,23,-0.007107109443249686
OXYGEN_SHAKE,ROBOT,24,0.009827048870405026
OXYGEN_SHAKE,ROBOT,25,-0.012121667350634089
OXYGEN_SHAKE,ROBOT,26,0.015095642321708617
OXYGEN_SHAKE,ROBOT,27,-0.00041278990954511614
OXYGEN_SHAKE,ROBOT,28,0.002168355371330014
OXYGEN_SHAKE,ROBOT,29,-0.01765335940548717
OXYGEN_SHAKE,ROBOT,30,0.001718090533475624
OXYGEN_SHAKE,SLEEP_POD,-30,-0.0023348085127324397
OXYGEN_SHAKE,SLEEP_POD,-29,0.006524117179802651
OXYGEN_SHAKE,SLEEP_POD,-28,0.00874501198753552
OXYGEN_SHAKE,SLEEP_POD,-27,-0.0009468081482736253
OXYGEN_SHAKE,SLEEP_POD,-26,0.007820556119553514
OXYGEN_SHAKE,SLEEP_POD,-25,-0.009064471330990947
OXYGEN_SHAKE,SLEEP_POD,-24,-0.005123317897828494
OXYGEN_SHAKE,SLEEP_POD,-23,-0.00022217090889407436
OXYGEN_SHAKE,SLEEP_POD,-22,-0.0060271988744384835
OXYGEN_SHAKE,SLEEP_POD,-21,0.008248093275506326
OXYGEN_SHAKE,SLEEP_POD,-20,0.0017345729209958783
OXYGEN_SHAKE,SLEEP_POD,-19,-0.0012604082456941432
OXYGEN_SHAKE,SLEEP_POD,-18,-0.0025278658604704937
OXYGEN_SHAKE,SLEEP_POD,-17,0.0097666918140684
OXYGEN_SHAKE,SLEEP_POD,-16,0.005923783114026062
OXYGEN_SHAKE,SLEEP_POD,-15,-0.0018471018038624027
OXYGEN_SHAKE,SLEEP_POD,-14,-0.006255443077721204
OXYGEN_SHAKE,SLEEP_POD,-13,-0.0020513872193617245
OXYGEN_SHAKE,SLEEP_POD,-12,0.0019567325151437125
OXYGEN_SHAKE,SLEEP_POD,-11,-0.005922813648173159
OXYGEN_SHAKE,SLEEP_POD,-10,-0.01690366275264584
OXYGEN_SHAKE,SLEEP_POD,-9,0.0004970830291199364
OXYGEN_SHAKE,SLEEP_POD,-8,-0.001754002315579963
OXYGEN_SHAKE,SLEEP_POD,-7,0.00609317256279018
OXYGEN_SHAKE,SLEEP_POD,-6,0.001128511912465296
OXYGEN_SHAKE,SLEEP_POD,-5,-0.007983222905750017
OXYGEN_SHAKE,SLEEP_POD,-4,-0.006096552713167691
OXYGEN_SHAKE,SLEEP_POD,-3,0.002186328612629445
OXYGEN_SHAKE,SLEEP_POD,-2,-0.005724886753662844
OXYGEN_SHAKE,SLEEP_POD,-1,-0.020702921824863562
OXYGEN_SHAKE,SLEEP_POD,1,-0.002963062010017946
OXYGEN_SHAKE,SLEEP_POD,2,-0.0007160975319960946
OXYGEN_SHAKE,SLEEP_POD,3,-0.004017177439132423
OXYGEN_SHAKE,SLEEP_POD,4,-0.004711249317595688
OXYGEN_SHAKE,SLEEP_POD,5,0.0018752368506850382
OXYGEN_SHAKE,SLEEP_POD,6,0.003480831129065247
OXYGEN_SHAKE,SLEEP_POD,7,-0.00788568933879006
OXYGEN_SHAKE,SLEEP_POD,8,-0.005492005977016849
OXYGEN_SHAKE,SLEEP_POD,9,-0.008522010487932259
OXYGEN_SHAKE,SLEEP_POD,10,0.0045806649663261804
OXYGEN_SHAKE,SLEEP_POD,11,-0.004557972977798673
OXYGEN_SHAKE,SLEEP_POD,12,0.005319059831236935
OXYGEN_SHAKE,SLEEP_POD,13,-0.007051690484800477
OXYGEN_SHAKE,SLEEP_POD,14,0.011165162310935109
OXYGEN_SHAKE,SLEEP_POD,15,-0.0035414433799485744
OXYGEN_SHAKE,SLEEP_POD,16,-0.0020392284387152813
OXYGEN_SHAKE,SLEEP_POD,17,0.0003278136855013651
OXYGEN_SHAKE,SLEEP_POD,18,-0.006446290724947146
OXYGEN_SHAKE,SLEEP_POD,19,-0.0010170850172363127
OXYGEN_SHAKE,SLEEP_POD,20,0.00566697151796523
OXYGEN_SHAKE,SLEEP_POD,21,-0.007461043398654845
OXYGEN_SHAKE,SLEEP_POD,22,0.008279774670025023
OXYGEN_SHAKE,SLEEP_POD,23,0.004797218955079411
OXYGEN_SHAKE,SLEEP_POD,24,-0.004286148280292566
OXYGEN_SHAKE,SLEEP_POD,25,-0.005497110203579173
OXYGEN_SHAKE,SLEEP_POD,26,0.0032976000264364007
OXYGEN_SHAKE,SLEEP_POD,27,-0.007153742141711049
OXYGEN_SHAKE,SLEEP_POD,28,-0.0006439442885006865
OXYGEN_SHAKE,SLEEP_POD,29,-0.004596667336564356
OXYGEN_SHAKE,SLEEP_POD,30,0.0036113929868248924
OXYGEN_SHAKE,SNACKPACK,-30,0.0015214736842927418
OXYGEN_SHAKE,SNACKPACK,-29,-0.0027593721071052482
OXYGEN_SHAKE,SNACKPACK,-28,0.00040130235480585394
OXYGEN_SHAKE,SNACKPACK,-27,0.0012581541576319906
OXYGEN_SHAKE,SNACKPACK,-26,0.001983852095158076
OXYGEN_SHAKE,SNACKPACK,-25,0.0003338403591151279
OXYGEN_SHAKE,SNACKPACK,-24,-0.008934949083940037
OXYGEN_SHAKE,SNACKPACK,-23,0.0029350518978034953
OXYGEN_SHAKE,SNACKPACK,-22,-0.007563749191726495
OXYGEN_SHAKE,SNACKPACK,-21,0.00355714815135047
OXYGEN_SHAKE,SNACKPACK,-20,0.002198131537412527
OXYGEN_SHAKE,SNACKPACK,-19,-0.004729841162579178
OXYGEN_SHAKE,SNACKPACK,-18,0.010180208059830295
OXYGEN_SHAKE,SNACKPACK,-17,-0.00013627292348124487
OXYGEN_SHAKE,SNACKPACK,-16,-0.0013270409090966149
OXYGEN_SHAKE,SNACKPACK,-15,-0.006780063702176263
OXYGEN_SHAKE,SNACKPACK,-14,0.003051827504696088
OXYGEN_SHAKE,SNACKPACK,-13,0.0004948539664438745
OXYGEN_SHAKE,SNACKPACK,-12,0.0012180640049666513
OXYGEN_SHAKE,SNACKPACK,-11,0.004242155292626864
OXYGEN_SHAKE,SNACKPACK,-10,-0.010560131357418994
OXYGEN_SHAKE,SNACKPACK,-9,-0.003766272107085955
OXYGEN_SHAKE,SNACKPACK,-8,0.0010097357594850709
OXYGEN_SHAKE,SNACKPACK,-7,0.0030613425087561786
OXYGEN_SHAKE,SNACKPACK,-6,0.0051246364648258194
OXYGEN_SHAKE,SNACKPACK,-5,-0.003626393221453759
OXYGEN_SHAKE,SNACKPACK,-4,-0.007356974768723003
OXYGEN_SHAKE,SNACKPACK,-3,7.81949847073329e-05
OXYGEN_SHAKE,SNACKPACK,-2,0.0014771382569061992
OXYGEN_SHAKE,SNACKPACK,-1,-0.05853456945349437
OXYGEN_SHAKE,SNACKPACK,1,-0.06916999492282995
OXYGEN_SHAKE,SNACKPACK,2,0.011316668184034878
OXYGEN_SHAKE,SNACKPACK,3,7.052493218296813e-06
OXYGEN_SHAKE,SNACKPACK,4,-0.0046900201203009155
OXYGEN_SHAKE,SNACKPACK,5,-0.0030869723889730164
OXYGEN_SHAKE,SNACKPACK,6,-0.0028798566975771307
OXYGEN_SHAKE,SNACKPACK,7,0.0001005027844244913
OXYGEN_SHAKE,SNACKPACK,8,0.003928863793407184
OXYGEN_SHAKE,SNACKPACK,9,-0.0015991506970242384
OXYGEN_SHAKE,SNACKPACK,10,-0.00038497742427180746
OXYGEN_SHAKE,SNACKPACK,11,0.008751165298602072
OXYGEN_SHAKE,SNACKPACK,12,0.001165572988358324
OXYGEN_SHAKE,SNACKPACK,13,0.005458378740651597
OXYGEN_SHAKE,SNACKPACK,14,-0.013093031017695104
OXYGEN_SHAKE,SNACKPACK,15,0.008263060785340873
OXYGEN_SHAKE,SNACKPACK,16,-0.0007046760481191143
OXYGEN_SHAKE,SNACKPACK,17,0.0009921989043982407
OXYGEN_SHAKE,SNACKPACK,18,-0.0013323479585874852
OXYGEN_SHAKE,SNACKPACK,19,0.004696330410396086
OXYGEN_SHAKE,SNACKPACK,20,0.0010066994430735696
OXYGEN_SHAKE,SNACKPACK,21,0.013427016397449617
OXYGEN_SHAKE,SNACKPACK,22,-0.0008773083274610836
OXYGEN_SHAKE,SNACKPACK,23,0.005105917858698841
OXYGEN_SHAKE,SNACKPACK,24,0.002357057436458122
OXYGEN_SHAKE,SNACKPACK,25,-0.00821166985346722
OXYGEN_SHAKE,SNACKPACK,26,0.001464616449486927
OXYGEN_SHAKE,SNACKPACK,27,-0.00699406909915913
OXYGEN_SHAKE,SNACKPACK,28,-0.005193758381357443
OXYGEN_SHAKE,SNACKPACK,29,-0.002495974632242629
OXYGEN_SHAKE,SNACKPACK,30,-0.003024150154427506
OXYGEN_SHAKE,TRANSLATOR,-30,0.0025464577963831467
OXYGEN_SHAKE,TRANSLATOR,-29,-0.00399906889755436
OXYGEN_SHAKE,TRANSLATOR,-28,0.006349998346666367
OXYGEN_SHAKE,TRANSLATOR,-27,-0.0011399645902189124
OXYGEN_SHAKE,TRANSLATOR,-26,-0.01171477796037242
OXYGEN_SHAKE,TRANSLATOR,-25,0.00934744173074804
OXYGEN_SHAKE,TRANSLATOR,-24,-0.002668069948259488
OXYGEN_SHAKE,TRANSLATOR,-23,-0.0007053489385076608
OXYGEN_SHAKE,TRANSLATOR,-22,-0.0003684434533617737
OXYGEN_SHAKE,TRANSLATOR,-21,0.003038723840661669
OXYGEN_SHAKE,TRANSLATOR,-20,0.003066759496892861
OXYGEN_SHAKE,TRANSLATOR,-19,-0.00021598462026095345
OXYGEN_SHAKE,TRANSLATOR,-18,-0.009040819870372757
OXYGEN_SHAKE,TRANSLATOR,-17,0.004706231369864413
OXYGEN_SHAKE,TRANSLATOR,-16,0.0004393895824395412
OXYGEN_SHAKE,TRANSLATOR,-15,-0.0036092254335208882
OXYGEN_SHAKE,TRANSLATOR,-14,0.001326217279225569
OXYGEN_SHAKE,TRANSLATOR,-13,-0.0015226690941493215
OXYGEN_SHAKE,TRANSLATOR,-12,1.5026935925794917e-05
OXYGEN_SHAKE,TRANSLATOR,-11,0.008106899429890383
OXYGEN_SHAKE,TRANSLATOR,-10,-0.0012757070479660142
OXYGEN_SHAKE,TRANSLATOR,-9,-0.0015615024074828324
OXYGEN_SHAKE,TRANSLATOR,-8,0.0056506293210507345
OXYGEN_SHAKE,TRANSLATOR,-7,-0.001180025039735859
OXYGEN_SHAKE,TRANSLATOR,-6,0.0031122521073302695
OXYGEN_SHAKE,TRANSLATOR,-5,-0.001679744047904632
OXYGEN_SHAKE,TRANSLATOR,-4,-0.007524698214575799
OXYGEN_SHAKE,TRANSLATOR,-3,0.010441655761109897
OXYGEN_SHAKE,TRANSLATOR,-2,0.007638142850645583
OXYGEN_SHAKE,TRANSLATOR,-1,0.0016564645210773619
OXYGEN_SHAKE,TRANSLATOR,1,-0.006155896522814931
OXYGEN_SHAKE,TRANSLATOR,2,0.0034527529133113813
OXYGEN_SHAKE,TRANSLATOR,3,-0.003385427917677422
OXYGEN_SHAKE,TRANSLATOR,4,-0.011695869353615732
OXYGEN_SHAKE,TRANSLATOR,5,0.0048740537325833964
OXYGEN_SHAKE,TRANSLATOR,6,0.002257197419579332
OXYGEN_SHAKE,TRANSLATOR,7,-0.002701270341983825
OXYGEN_SHAKE,TRANSLATOR,8,-0.006981609622758015
OXYGEN_SHAKE,TRANSLATOR,9,-0.0012441904082423545
OXYGEN_SHAKE,TRANSLATOR,10,-0.0025228864497127
OXYGEN_SHAKE,TRANSLATOR,11,-0.0021857154547658855
OXYGEN_SHAKE,TRANSLATOR,12,0.00010537704066857421
OXYGEN_SHAKE,TRANSLATOR,13,0.015041894251280469
OXYGEN_SHAKE,TRANSLATOR,14,0.0030897864998015046
OXYGEN_SHAKE,TRANSLATOR,15,0.00018178309889301723
OXYGEN_SHAKE,TRANSLATOR,16,-0.003588125793005269
OXYGEN_SHAKE,TRANSLATOR,17,0.001227202912823651
OXYGEN_SHAKE,TRANSLATOR,18,0.00991837386293064
OXYGEN_SHAKE,TRANSLATOR,19,0.0001207789506671344
OXYGEN_SHAKE,TRANSLATOR,20,0.011190614638329563
OXYGEN_SHAKE,TRANSLATOR,21,0.0023470537760142958
OXYGEN_SHAKE,TRANSLATOR,22,0.001491649113932353
OXYGEN_SHAKE,TRANSLATOR,23,0.010126510748895921
OXYGEN_SHAKE,TRANSLATOR,24,-0.002834222856173368
OXYGEN_SHAKE,TRANSLATOR,25,0.0013261647242014045
OXYGEN_SHAKE,TRANSLATOR,26,0.011704208154356768
OXYGEN_SHAKE,TRANSLATOR,27,-0.004079146268127079
OXYGEN_SHAKE,TRANSLATOR,28,0.003278268882091601
OXYGEN_SHAKE,TRANSLATOR,29,0.0032773541527351914
OXYGEN_SHAKE,TRANSLATOR,30,0.004513929231327527
OXYGEN_SHAKE,UV_VISOR,-30,0.0027723198376226553
OXYGEN_SHAKE,UV_VISOR,-29,-0.003867484685445138
OXYGEN_SHAKE,UV_VISOR,-28,0.001880610239944267
OXYGEN_SHAKE,UV_VISOR,-27,0.00035971342354670894
OXYGEN_SHAKE,UV_VISOR,-26,0.009886300663902996
OXYGEN_SHAKE,UV_VISOR,-25,0.008619234060467138
OXYGEN_SHAKE,UV_VISOR,-24,-0.0029709761142231203
OXYGEN_SHAKE,UV_VISOR,-23,-0.005691813069489627
OXYGEN_SHAKE,UV_VISOR,-22,5.643772912506288e-05
OXYGEN_SHAKE,UV_VISOR,-21,0.003986711263110257
OXYGEN_SHAKE,UV_VISOR,-20,-0.006398976953582986
OXYGEN_SHAKE,UV_VISOR,-19,-0.005037708120752446
OXYGEN_SHAKE,UV_VISOR,-18,-0.00445335815214084
OXYGEN_SHAKE,UV_VISOR,-17,-0.005682230434350464
OXYGEN_SHAKE,UV_VISOR,-16,-0.0014183118861167282
OXYGEN_SHAKE,UV_VISOR,-15,-0.013739329568206938
OXYGEN_SHAKE,UV_VISOR,-14,0.010177426846241476
OXYGEN_SHAKE,UV_VISOR,-13,0.0023106031375072344
OXYGEN_SHAKE,UV_VISOR,-12,0.00838040154584944
OXYGEN_SHAKE,UV_VISOR,-11,-0.003779962844906608
OXYGEN_SHAKE,UV_VISOR,-10,-0.005447916160875523
OXYGEN_SHAKE,UV_VISOR,-9,-0.006874177018110238
OXYGEN_SHAKE,UV_VISOR,-8,0.004676847869896196
OXYGEN_SHAKE,UV_VISOR,-7,0.005513797408011078
OXYGEN_SHAKE,UV_VISOR,-6,-0.007339330812029969
OXYGEN_SHAKE,UV_VISOR,-5,-0.007251538114628867
OXYGEN_SHAKE,UV_VISOR,-4,0.007519370882119093
OXYGEN_SHAKE,UV_VISOR,-3,-0.0023592660831144073
OXYGEN_SHAKE,UV_VISOR,-2,-0.006066661925818864
OXYGEN_SHAKE,UV_VISOR,-1,-0.026094964573180928
OXYGEN_SHAKE,UV_VISOR,1,-0.02225677128377756
OXYGEN_SHAKE,UV_VISOR,2,0.014971390147673696
OXYGEN_SHAKE,UV_VISOR,3,-0.00030044903409821313
OXYGEN_SHAKE,UV_VISOR,4,0.007007183858406518
OXYGEN_SHAKE,UV_VISOR,5,-0.0030922746304738406
OXYGEN_SHAKE,UV_VISOR,6,-0.0030365115081130013
OXYGEN_SHAKE,UV_VISOR,7,-0.002618003379350616
OXYGEN_SHAKE,UV_VISOR,8,-0.011789084101454654
OXYGEN_SHAKE,UV_VISOR,9,-0.006336823465040072
OXYGEN_SHAKE,UV_VISOR,10,-0.009764677062839145
OXYGEN_SHAKE,UV_VISOR,11,-0.0042275010471475895
OXYGEN_SHAKE,UV_VISOR,12,0.006076192855696494
OXYGEN_SHAKE,UV_VISOR,13,0.004113192474801114
OXYGEN_SHAKE,UV_VISOR,14,-0.004991351400525653
OXYGEN_SHAKE,UV_VISOR,15,0.006057540359729086
OXYGEN_SHAKE,UV_VISOR,16,0.011587896213430107
OXYGEN_SHAKE,UV_VISOR,17,-0.007940353540068862
OXYGEN_SHAKE,UV_VISOR,18,9.677920307358993e-05
OXYGEN_SHAKE,UV_VISOR,19,0.007567093064788361
OXYGEN_SHAKE,UV_VISOR,20,0.007942766291175206
OXYGEN_SHAKE,UV_VISOR,21,0.00035396025323554544
OXYGEN_SHAKE,UV_VISOR,22,0.0006559061164001783
OXYGEN_SHAKE,UV_VISOR,23,-0.00110839155971004
OXYGEN_SHAKE,UV_VISOR,24,-0.0028600748375980866
OXYGEN_SHAKE,UV_VISOR,25,-0.007302912565422372
OXYGEN_SHAKE,UV_VISOR,26,0.004062201484884075
OXYGEN_SHAKE,UV_VISOR,27,0.004218331626791182
OXYGEN_SHAKE,UV_VISOR,28,-0.009065701245262773
OXYGEN_SHAKE,UV_VISOR,29,0.0038220376049773867
OXYGEN_SHAKE,UV_VISOR,30,0.0018983170264214814
PANEL,GALAXY_SOUNDS,-30,0.003993055352301772
PANEL,GALAXY_SOUNDS,-29,-0.0007735382744231547
PANEL,GALAXY_SOUNDS,-28,-0.007225310574211859
PANEL,GALAXY_SOUNDS,-27,0.005362627289990241
PANEL,GALAXY_SOUNDS,-26,-0.0007875066172434841
PANEL,GALAXY_SOUNDS,-25,-0.0031106276300803416
PANEL,GALAXY_SOUNDS,-24,0.00045565719884599343
PANEL,GALAXY_SOUNDS,-23,-0.0027824183318669385
PANEL,GALAXY_SOUNDS,-22,0.00173549703914794
PANEL,GALAXY_SOUNDS,-21,-0.003238130244912085
PANEL,GALAXY_SOUNDS,-20,0.000659924530626637
PANEL,GALAXY_SOUNDS,-19,0.004032758198965882
PANEL,GALAXY_SOUNDS,-18,0.009165424532892326
PANEL,GALAXY_SOUNDS,-17,0.004741914429182901
PANEL,GALAXY_SOUNDS,-16,-0.0007010555439125585
PANEL,GALAXY_SOUNDS,-15,0.008479709139837716
PANEL,GALAXY_SOUNDS,-14,-0.016837673898594824
PANEL,GALAXY_SOUNDS,-13,-0.004136760680978127
PANEL,GALAXY_SOUNDS,-12,0.0007096973655111873
PANEL,GALAXY_SOUNDS,-11,0.0023912355913545723
PANEL,GALAXY_SOUNDS,-10,0.00530842667677203
PANEL,GALAXY_SOUNDS,-9,-0.00013398070349443023
PANEL,GALAXY_SOUNDS,-8,0.014281359582667685
PANEL,GALAXY_SOUNDS,-7,-0.002514323254850612
PANEL,GALAXY_SOUNDS,-6,-0.003503444463901921
PANEL,GALAXY_SOUNDS,-5,0.002568982997833955
PANEL,GALAXY_SOUNDS,-4,-0.0021621019384792718
PANEL,GALAXY_SOUNDS,-3,0.00044113924856613827
PANEL,GALAXY_SOUNDS,-2,-0.0019807232259564265
PANEL,GALAXY_SOUNDS,-1,-0.012536044284406777
PANEL,GALAXY_SOUNDS,1,-0.019224324952944214
PANEL,GALAXY_SOUNDS,2,0.006515663305204793
PANEL,GALAXY_SOUNDS,3,-0.0005092085699029594
PANEL,GALAXY_SOUNDS,4,-0.004363021550506575
PANEL,GALAXY_SOUNDS,5,0.0006758976048202045
PANEL,GALAXY_SOUNDS,6,0.0008937523407682383
PANEL,GALAXY_SOUNDS,7,0.006601577270606786
PANEL,GALAXY_SOUNDS,8,0.0010881842302576333
PANEL,GALAXY_SOUNDS,9,0.001161405004224043
PANEL,GALAXY_SOUNDS,10,-0.0041042179823027585
PANEL,GALAXY_SOUNDS,11,-0.002625178796837916
PANEL,GALAXY_SOUNDS,12,0.007656570480522036
PANEL,GALAXY_SOUNDS,13,-0.005009560224192504
PANEL,GALAXY_SOUNDS,14,-0.0057449068339994495
PANEL,GALAXY_SOUNDS,15,0.009745241562635211
PANEL,GALAXY_SOUNDS,16,0.0031109259727822
PANEL,GALAXY_SOUNDS,17,0.0032513402246567426
PANEL,GALAXY_SOUNDS,18,0.0015024712817854134
PANEL,GALAXY_SOUNDS,19,-0.001641758543681282
PANEL,GALAXY_SOUNDS,20,0.0018770423399794044
PANEL,GALAXY_SOUNDS,21,-0.00833523038514568
PANEL,GALAXY_SOUNDS,22,0.008480285548420575
PANEL,GALAXY_SOUNDS,23,0.006680250776163194
PANEL,GALAXY_SOUNDS,24,-0.012898460824878428
PANEL,GALAXY_SOUNDS,25,0.005206192360449792
PANEL,GALAXY_SOUNDS,26,-0.008785431297840854
PANEL,GALAXY_SOUNDS,27,0.004182012536236945
PANEL,GALAXY_SOUNDS,28,0.006125347441813016
PANEL,GALAXY_SOUNDS,29,-0.002921044702930983
PANEL,GALAXY_SOUNDS,30,-0.0007159681282950415
PANEL,MICROCHIP,-30,6.151096226583036e-05
PANEL,MICROCHIP,-29,-0.008143984384942335
PANEL,MICROCHIP,-28,-0.0046841613187431005
PANEL,MICROCHIP,-27,0.0031280773856972597
PANEL,MICROCHIP,-26,0.007878768066729444
PANEL,MICROCHIP,-25,-0.0030904221373191675
PANEL,MICROCHIP,-24,0.0018173222901628032
PANEL,MICROCHIP,-23,-0.005019947888105062
PANEL,MICROCHIP,-22,-0.00420675609925826
PANEL,MICROCHIP,-21,-0.0012169834591696552
PANEL,MICROCHIP,-20,0.006317724379759748
PANEL,MICROCHIP,-19,0.002583912613790617
PANEL,MICROCHIP,-18,-0.002844976910104504
PANEL,MICROCHIP,-17,-0.014460443054690447
PANEL,MICROCHIP,-16,0.005489290107134953
PANEL,MICROCHIP,-15,-0.009486130393739517
PANEL,MICROCHIP,-14,-0.002706595105407964
PANEL,MICROCHIP,-13,0.0005880894494152279
PANEL,MICROCHIP,-12,-0.0019168691423244312
PANEL,MICROCHIP,-11,0.0014883999874767608
PANEL,MICROCHIP,-10,0.00029163976180807463
PANEL,MICROCHIP,-9,0.007346902830506552
PANEL,MICROCHIP,-8,0.0012644409801961375
PANEL,MICROCHIP,-7,-0.004153531364603083
PANEL,MICROCHIP,-6,-0.0033295187183794224
PANEL,MICROCHIP,-5,-0.009044203080814014
PANEL,MICROCHIP,-4,0.0028487973243415243
PANEL,MICROCHIP,-3,0.009247795225386896
PANEL,MICROCHIP,-2,0.0047960984755706345
PANEL,MICROCHIP,-1,-0.00044508206671776333
PANEL,MICROCHIP,1,-0.0031163335778232135
PANEL,MICROCHIP,2,0.0009647137303594014
PANEL,MICROCHIP,3,-0.0053493462037888335
PANEL,MICROCHIP,4,-0.0053494225966384396
PANEL,MICROCHIP,5,-0.003865458524407873
PANEL,MICROCHIP,6,-0.002113856399895964
PANEL,MICROCHIP,7,0.004145971578578909
PANEL,MICROCHIP,8,-0.0006110799470382289
PANEL,MICROCHIP,9,0.010752923650925192
PANEL,MICROCHIP,10,-0.00019800924859925912
PANEL,MICROCHIP,11,-0.004384921889029949
PANEL,MICROCHIP,12,0.0115364546539072
PANEL,MICROCHIP,13,0.005401460627923913
PANEL,MICROCHIP,14,-0.005717352694670051
PANEL,MICROCHIP,15,-0.00437047964804745
PANEL,MICROCHIP,16,0.0032108132550650406
PANEL,MICROCHIP,17,-0.004190560562403405
PANEL,MICROCHIP,18,0.007976439121871794
PANEL,MICROCHIP,19,-0.0081014753344299
PANEL,MICROCHIP,20,0.003224080593809093
PANEL,MICROCHIP,21,-0.0032441489960154104
PANEL,MICROCHIP,22,0.0030699017993266395
PANEL,MICROCHIP,23,-0.00933212224023927
PANEL,MICROCHIP,24,0.008091678009831196
PANEL,MICROCHIP,25,-0.0031253995509290308
PANEL,MICROCHIP,26,0.0016954152719516054
PANEL,MICROCHIP,27,0.0034114413863959477
PANEL,MICROCHIP,28,0.004753952214039718
PANEL,MICROCHIP,29,-0.004870507536555652
